,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_kurtosis,bvp_pct_95,bvp_sum,bvp_mean,bvp_peaks,bvp_entropy,bvp_max,bvp_n_sign_changes,bvp_min,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.27852839931153184 +/- 0.008554169249444105,0.07882960413080899 +/- 0.009845711498074746,0.1880808950086059 +/- 0.008192414006016743,0.01927710843373498 +/- 0.006775708130610942,0.019707401032702264 +/- 0.007227891083854062,0.007487091222031017 +/- 0.002381816265593459,0.003614457831325324 +/- 0.0011736817295168666,0.01983648881239245 +/- 0.006424053785004072,-0.0006454388984509119 +/- 0.0015424654327827031,-0.0006454388984509119 +/- 0.0015424654327827031,-0.0028399311531841164 +/- 0.0017233205158778669,0.0 +/- 0.0,0.0021084337349398076 +/- 0.0006220667940964077,0.0037865748709122625 +/- 0.0022995506395675426,0.01703958691910502 +/- 0.0058784961645225635,0.008003442340791755 +/- 0.004627196233655788,-0.0039156626506023804 +/- 0.002556169834815677,-0.0039156626506023804 +/- 0.002556169834815677,0.010370051635111921 +/- 0.002627604929564895,-4.302925989669859e-05 +/- 0.0022229933482081766,0.008691910499139454 +/- 0.004099313378249426,0.028872633390705716 +/- 0.004971509147101903
