,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_skewness,bvp_pct_5,bvp_entropy,bvp_pct_95,bvp_mean,bvp_sum,bvp_iqr,bvp_std,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_max,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_svd_entropy
0,0.030144657022865128 +/- 0.004544369136328454,-0.007232851143257113 +/- 0.0026334952980909855,0.01376574895006999 +/- 0.00640583723956103,-0.00475968268782081 +/- 0.0024229127364903714,-0.0003733084461035929 +/- 0.0020103275061631363,0.0009332711152589823 +/- 0.0020972659873303053,0.0 +/- 0.0,-4.666355576294911e-05 +/- 0.003309166710497693,0.0002799813345776947 +/- 0.00030953101169905724,-0.0006532897806812877 +/- 0.0014785795163560292,0.003079794680354642 +/- 0.0025146418264689638,-0.015398973401773208 +/- 0.002921600717218576,0.0022398506766215577 +/- 0.0016137766183658957,-0.01325244983667755 +/- 0.002109688204471733,-0.01371908539430704 +/- 0.0024265048996733544,-0.007232851143257113 +/- 0.00261690618624544,0.006532897806812876 +/- 0.0025473344029782875,-0.0024731684554363032 +/- 0.0022383919655084373,-0.00368642090527298 +/- 0.002635148465421464,-0.002333177788147456 +/- 0.003975997835583907,0.038870741950536615 +/- 0.003473536797750148,0.0034997666822211837 +/- 0.003234629365491995
