,bvp_peaks,bvp_n_below_mean,bvp_iqr_5_95,bvp_max,bvp_std,bvp_pct_5,bvp_pct_95,bvp_lineintegral,bvp_n_above_mean,bvp_min,bvp_mean,bvp_rms,bvp_entropy,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_svd_entropy
0,0.1128306878306878 +/- 0.005252098278725594,0.040917107583774204 +/- 0.0067786613901155484,0.022089947089947028 +/- 0.0032844625337678634,0.021693121693121653 +/- 0.0029956415787412973,0.011067019400352674 +/- 0.0029210550396916815,0.008906525573192181 +/- 0.002500431548281803,0.008553791887125161 +/- 0.0027050902381266133,0.00802469135802466 +/- 0.0018685732010949856,0.0033068783068782694 +/- 0.001555756504795179,0.0017195767195766765 +/- 0.0030703157598860006,4.409171075837603e-05 +/- 0.00013227513227512808,0.0 +/- 0.0,0.0 +/- 0.0,-0.00022045855379193569 +/- 0.0003554787366975039,-0.0006172839506173422 +/- 0.002097950132869542,-0.002336860670194041 +/- 0.0010809215760256958,-0.006305114638448006 +/- 0.0016503498476378225,-0.00776014109347446 +/- 0.002301232513350963,-0.021693121693121754 +/- 0.0028424623388511893,-0.02870370370370374 +/- 0.002921055039691683,-0.03447971781305119 +/- 0.004443429519345363,-0.05207231040564377 +/- 0.004592527910748815
