,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_kurtosis,bvp_pct_95,bvp_sum,bvp_mean,bvp_peaks,bvp_entropy,bvp_max,bvp_n_sign_changes,bvp_min,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.520790378006873 +/- 0.006721376286621542,0.30227663230240553 +/- 0.004875193009385021,0.1984965635738832 +/- 0.006323193306041991,0.1496134020618557 +/- 0.007239087731596036,0.05420962199312718 +/- 0.004010288665630159,0.00549828178694165 +/- 0.002575887345457924,0.0012027491408935 +/- 0.0030543623427201644,-0.0011168384879725046 +/- 0.000613524779084435,-0.0006443298969072031 +/- 0.0018350523507984543,-0.0006443298969072031 +/- 0.0018350523507984543,0.001890034364261195 +/- 0.004025901894797274,0.0 +/- 0.0,0.01267182130584199 +/- 0.002670495024462113,0.026073883161512046 +/- 0.003526786645207206,0.05927835051546395 +/- 0.004844629615076195,0.03526632302405504 +/- 0.002508017281270652,0.025171821305841946 +/- 0.0039049203358637362,0.025171821305841946 +/- 0.0039049203358637362,-0.005025773195876271 +/- 0.0018629938524227978,0.016108247422680466 +/- 0.0027319722708174896,0.0026632302405498742 +/- 0.004708656222008526,0.046864261168384935 +/- 0.003621773453304341
