,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_skewness,bvp_pct_5,bvp_entropy,bvp_pct_95,bvp_mean,bvp_sum,bvp_iqr,bvp_std,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_max,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_svd_entropy
0,-0.007831325301204783 +/- 0.002339462516190728,0.03915662650602412 +/- 0.005131137757577927,0.015146299483648895 +/- 0.0036804483270814255,-0.01075731497418242 +/- 0.0027349825442462643,-0.0010757314974181975 +/- 0.0022707874013698378,-0.0032271944922547145 +/- 0.002110189300385405,0.0 +/- 0.0,0.012650602409638589 +/- 0.001553827029713229,0.00043029259896730786 +/- 0.00069382596801193,-0.0015060240963854943 +/- 0.0005852612094980831,-0.006153184165232329 +/- 0.0035485445645471888,0.008648881239242711 +/- 0.0010961909813129815,-0.01643717728055074 +/- 0.002355237897315671,0.006282271944922579 +/- 0.001416702033834282,-0.0072289156626505705 +/- 0.0023394625161907226,0.005120481927710874 +/- 0.0023837588613536205,0.011101549053356318 +/- 0.00152496085599565,0.007099827882960441 +/- 0.001992863369519667,0.011488812392426884 +/- 0.0021518932444148007,0.010542168674698838 +/- 0.0037868193474512404,0.00753012048192776 +/- 0.0035652020458653033,-0.017685025817555888 +/- 0.00203150974769585
