,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_skewness,bvp_pct_5,bvp_entropy,bvp_pct_95,bvp_mean,bvp_sum,bvp_iqr,bvp_std,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_max,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_svd_entropy
0,0.0393298059964727 +/- 0.0034084917266468486,0.026278659611992994 +/- 0.007229427273036888,0.02147266313932983 +/- 0.00500027993953327,0.007936507936507974 +/- 0.002141967866224182,0.0026895943562610714 +/- 0.001995850140697771,0.00017636684303353744 +/- 0.001841323899278767,0.0 +/- 0.0,-0.0006613756613756295 +/- 0.002013306888329968,-0.0007936507936507686 +/- 0.0005849426438016394,-0.0008818342151675207 +/- 0.0005217001572398086,-0.0017195767195766654 +/- 0.0034743037068945158,-0.001984126984126966 +/- 0.0023268562260950303,-0.002072310405643707 +/- 0.002213825433974102,-0.0026014109347442305 +/- 0.0018753236612113545,-0.0030864197530863892 +/- 0.0024549225585670494,-0.00604056437389765 +/- 0.0019425388687751887,-0.007848324514991156 +/- 0.0021492165091629508,-0.01137566137566134 +/- 0.0021582430776931924,-0.01194885361552025 +/- 0.0017904709439371164,-0.026058201058201023 +/- 0.0019264596362392938,-0.037962962962962934 +/- 0.005347472055779685,-0.0489417989417989 +/- 0.0040072549444450595
