,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_skewness,bvp_pct_5,bvp_entropy,bvp_pct_95,bvp_mean,bvp_sum,bvp_iqr,bvp_std,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_max,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_svd_entropy
0,0.022051936994465705 +/- 0.005333489915152264,0.02188165176670921 +/- 0.004400316580475962,0.030097914005959948 +/- 0.003929725960287467,-0.010131971051511313 +/- 0.002152273249853463,-0.000851426138782474 +/- 0.0017134620517239912,-0.00046828437633037454 +/- 0.0011805384950074195,0.0 +/- 0.0,0.008045977011494232 +/- 0.0016754932868586004,-0.00029799914857385755 +/- 0.00027258936728110093,-0.00012771392081738496 +/- 0.0004278363397667635,0.007151979565772659 +/- 0.0024954194788851256,-0.013580246913580262 +/- 0.0015165187850622985,-0.003235419327373379 +/- 0.001439892254175197,0.010898254576415477 +/- 0.0012220264022483932,0.011707109408258832 +/- 0.001943882512870288,-0.0032779906343124885 +/- 0.0023321151000089283,0.006428267347807559 +/- 0.0012975522055452035,0.006768837803320549 +/- 0.0018404398740925806,0.004427415921668764 +/- 0.00134891268776116,0.015240527884206012 +/- 0.002242986781152732,0.011834823329076182 +/- 0.0030030127013279373,0.018007662835249016 +/- 0.0023553131023623768
