,bvp_peaks,bvp_n_below_mean,bvp_iqr_5_95,bvp_max,bvp_std,bvp_pct_5,bvp_pct_95,bvp_lineintegral,bvp_n_above_mean,bvp_min,bvp_mean,bvp_rms,bvp_entropy,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_svd_entropy
0,0.04214559386973181 +/- 0.007363728671073541,0.02439335887611751 +/- 0.0063402669554756,0.034397616006811405 +/- 0.0021183235938058323,0.01085568326947639 +/- 0.0033749677267737015,-0.0020434227330779152 +/- 0.0006539928265533194,0.0044274159216688095 +/- 0.0024544121422562177,0.025798212005108546 +/- 0.0018866342959693808,0.02409535972754364 +/- 0.0026462784619702144,-0.00825883354618987 +/- 0.005252685164814698,-0.008854831843337574 +/- 0.0031213797837076705,0.021285653469561506 +/- 0.0016154675147731087,0.05410813111962538 +/- 0.0023506918164799624,0.0 +/- 0.0,0.018986802894848866 +/- 0.0021890098139093245,0.006726266496381439 +/- 0.0031959683915067576,-0.007407407407407418 +/- 0.001943416298086565,0.020391656023839945 +/- 0.001898603926860597,0.0180928054491273 +/- 0.0026670847352366286,0.0033205619412515984 +/- 0.005527060831713066,-0.02703277990634312 +/- 0.00047596168103441447,0.003022562792677741 +/- 0.004058588635237162,-0.0025542784163473777 +/- 0.008016528646986059
