,bvp_peaks,bvp_n_below_mean,bvp_iqr_5_95,bvp_max,bvp_std,bvp_pct_5,bvp_pct_95,bvp_lineintegral,bvp_n_above_mean,bvp_min,bvp_mean,bvp_rms,bvp_entropy,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_svd_entropy
0,0.05073848827106865 +/- 0.004188347799546107,0.00017376194613379913 +/- 0.006316670974559005,-0.007167680278019106 +/- 0.0009762035210357946,-0.03866203301476976 +/- 0.0026280596806697062,0.0032580364900086866 +/- 0.0006219731130875972,0.013944396177237185 +/- 0.002105407613562597,0.011685490877497828 +/- 0.0021585157686889395,0.004821894005212868 +/- 0.001795832025073354,-0.008818418766290182 +/- 0.0041441859870500085,0.01676802780191139 +/- 0.005780033841348375,-0.0003040834057341568 +/- 0.0002781548322082028,0.0023457862728062497 +/- 0.0030729346974504614,0.0 +/- 0.0,-0.00034752389226759827 +/- 0.00042562810474077275,-0.03696785403996526 +/- 0.004067894824886009,-0.028627280625543004 +/- 0.00493178678491041,-0.010338835794960899 +/- 0.0011294526498696828,0.005082536924413528 +/- 0.0029401861440517306,0.021068635968722847 +/- 0.005374169349245697,-0.00408340573414423 +/- 0.002048623131633647,0.022415291051259778 +/- 0.0038669353751985785,0.04456993918331888 +/- 0.0049231699622961575
