,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_skewness,bvp_pct_5,bvp_entropy,bvp_pct_95,bvp_mean,bvp_sum,bvp_iqr,bvp_std,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_max,bvp_lineintegral,bvp_iqr_5_95,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_svd_entropy
0,-0.0023023457862727525 +/- 0.003448255364459812,0.011598609904430967 +/- 0.004899539993265987,0.007775847089487442 +/- 0.004440501747367719,-0.0013032145960034324 +/- 0.0025626205393140876,-0.007428323197219788 +/- 0.0027845995674261204,0.019374456993918356 +/- 0.002876271999521614,0.0 +/- 0.0,0.016768027801911434 +/- 0.0015321626488747546,-0.0009122502172023705 +/- 0.0007124769533821097,0.0004344048653345256 +/- 0.0010094656853711747,-0.004908774978279707 +/- 0.002972103993587728,0.009079061685490941 +/- 0.0022103482594628262,0.008123370981755052 +/- 0.0016604270072646588,0.005082536924413595 +/- 0.0029465973730863114,-0.0055603822762814396 +/- 0.0021615734673544307,-0.017854039965247582 +/- 0.002406540223191051,0.007080799304952268 +/- 0.002181127751630434,0.01303214596003478 +/- 0.0021281405237039046,0.012945264986967908 +/- 0.001767766285784177,0.01750651607298005 +/- 0.0020564379458809065,0.009730668983492652 +/- 0.004208125469439556,-0.004170286707211102 +/- 0.0034545430672582185
