,bvp_peaks,bvp_n_below_mean,bvp_iqr_5_95,bvp_max,bvp_std,bvp_pct_5,bvp_pct_95,bvp_lineintegral,bvp_n_above_mean,bvp_min,bvp_mean,bvp_rms,bvp_entropy,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_svd_entropy
0,0.10584532374100722 +/- 0.005863281767159357,0.06429856115107918 +/- 0.003991428241217999,0.0013938848920863611 +/- 0.000548855917973622,0.02765287769784176 +/- 0.0043045866230741565,4.496402877698369e-05 +/- 0.00013489208633095105,0.004046762589928055 +/- 0.0012557769823533223,-0.0013938848920862946 +/- 0.0013101440903177657,0.004451438848920852 +/- 0.0008868292681346886,0.039973021582733824 +/- 0.00841548377026685,0.01205035971223023 +/- 0.004040762938608105,-0.00031474820143880813 +/- 0.0005339182593092738,0.002787769784172678 +/- 0.0007735904017124513,0.0 +/- 0.0,0.00125899280575541 +/- 0.000719424460431646,-0.007553956834532349 +/- 0.003695813415114113,0.01771582733812952 +/- 0.001611193603162663,0.0073741007194244815 +/- 0.0009685548214270713,0.0020233812949640327 +/- 0.0029226618705036093,0.05746402877697844 +/- 0.004916524076559937,0.03237410071942447 +/- 0.0034712696161184773,0.012544964028776995 +/- 0.004560913132367717,0.01389388489208634 +/- 0.0032139059853432323
