,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_kurtosis,bvp_pct_95,bvp_sum,bvp_mean,bvp_peaks,bvp_entropy,bvp_max,bvp_n_sign_changes,bvp_min,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.5099393373775082 +/- 0.008926776026316896,0.1893607092860476 +/- 0.007712343795101842,0.30041997200186665 +/- 0.009530795659262068,0.07097526831544572 +/- 0.006477499935376166,0.06756882874475043 +/- 0.006277245626057014,0.006906206252916469 +/- 0.00419349359564367,0.007092860475968266 +/- 0.0014122954690080774,0.06607559496033606 +/- 0.00575760963702741,-0.0008866075594960332 +/- 0.0013107393285289905,-0.0008866075594960332 +/- 0.0013107393285289905,0.029211385907606156 +/- 0.0022784051545933362,0.0 +/- 0.0,0.005179654689687352 +/- 0.0015113518190108856,0.008352776481567892 +/- 0.003978461533745915,0.07120858609426046 +/- 0.006984585064700943,0.03299113392440509 +/- 0.004137297274534407,0.023471768548763407 +/- 0.0036627175834233125,0.023471768548763407 +/- 0.0036627175834233125,0.04568362109192729 +/- 0.0031816880884238505,0.0158656089594027 +/- 0.0038536300181171382,0.027438170788614102 +/- 0.004040104679778545,0.038077461502566565 +/- 0.008485071867610444
