,bvp_rms,bvp_lineintegral,bvp_std,bvp_pct_5,bvp_iqr_5_95,bvp_skewness,bvp_kurtosis,bvp_pct_95,bvp_sum,bvp_mean,bvp_peaks,bvp_entropy,bvp_max,bvp_n_sign_changes,bvp_min,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_iqr
0,0.14656820156385755 +/- 0.005184545177353847,-0.018722849695916567 +/- 0.0038091634733167347,0.23675065160729805 +/- 0.004609606740184997,-0.022849695916594227 +/- 0.003460001346957411,-0.019113814074717593 +/- 0.0036552013845286904,0.0072111207645526145 +/- 0.002182425141108682,0.03040834057341446 +/- 0.0020375394265088795,-0.01820156385751518 +/- 0.0028382964767888225,0.0012163336229366161 +/- 0.0009674655712997339,0.0012163336229366161 +/- 0.0009674655712997339,0.0036924413553432235 +/- 0.0042173083924734196,0.0 +/- 0.0,-0.026281494352736735 +/- 0.0047517220865381325,-0.011337966985230208 +/- 0.0014852581231345572,-0.029061685490877454 +/- 0.004186770564393375,-0.031233709817549936 +/- 0.004209246410688887,-0.0037793223284100508 +/- 0.005746800397218347,-0.0037793223284100508 +/- 0.005746800397218347,0.0033014769765421837 +/- 0.002481817003837662,0.003605560382276318 +/- 0.0018332708814951485,0.04487402258905303 +/- 0.0035824576750684996,0.02224152910512601 +/- 0.0028406225411419274
