,bvp_peaks,bvp_n_below_mean,bvp_iqr_5_95,bvp_max,bvp_std,bvp_pct_5,bvp_pct_95,bvp_lineintegral,bvp_n_above_mean,bvp_min,bvp_mean,bvp_rms,bvp_entropy,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_energy,bvp_n_sign_changes,bvp_perm_entropy,bvp_ptp,bvp_iqr,bvp_svd_entropy
0,-0.03271719038817006 +/- 0.004738796208241863,0.013724584103512006 +/- 0.004730903658697291,0.0 +/- 0.00020666062638627998,0.02005545286506468 +/- 0.002005779520721888,0.0018946395563770868 +/- 0.001593432499959973,0.043114602587800366 +/- 0.0034891389428858936,-0.01792975970425139 +/- 0.0016246206868065743,0.0117837338262477 +/- 0.0009748162250336796,0.08826247689463956 +/- 0.00609210850191386,0.058733826247689455 +/- 0.00558155881863144,0.009473197781885401 +/- 0.0014205569453733333,-0.006192236598890932 +/- 0.002339924011307245,0.0 +/- 0.0,0.00975046210720889 +/- 0.0008381865594832199,0.024676524953789292 +/- 0.002541169516611391,-0.004112754158964882 +/- 0.002414040274789088,0.0 +/- 0.0,-0.03927911275415895 +/- 0.0023380980851522093,0.018622920517560072 +/- 0.005285221784624051,-0.004297597042513856 +/- 0.003188539741219979,0.02195009242144178 +/- 0.007574189489638306,0.007948243992606307 +/- 0.0023271124421467898
