,scl_max,scl_energy,scl_pct_95,scl_min,scl_pct_5,scl_ptp,scl_rms,scl_kurtosis,scr_skewness,scr_svd_entropy,scl_sum,scl_iqr_5_95,scl_std,scl_lineintegral,scl_mean,scl_n_sign_changes,scl_iqr,scr_rms,scl_n_below_mean,scl_n_above_mean,scr_ptp,scr_n_sign_changes,scl_peaks,scl_perm_entropy,scr_peaks,scr_kurtosis,scr_n_below_mean,scr_entropy,scr_min,scl_skewness,scr_n_above_mean,scr_iqr,scr_std,scr_perm_entropy,scr_energy,scr_pct_5,scr_iqr_5_95,scr_pct_95,scl_entropy,scr_max,scr_lineintegral,scr_sum,scr_mean,scl_svd_entropy
0,-0.012216694306246601 +/- 0.0014719211670198218,-0.028911000552791666 +/- 0.003461464279591678,-0.02360420121614153 +/- 0.0014843252163734275,-0.01757877280265343 +/- 0.00400764377233649,-0.021724709784411288 +/- 0.0022393177557245994,-0.0028192371475954324 +/- 0.0014719211670198558,-0.03184079601990055 +/- 0.004416801405293147,-0.0003869541182974001 +/- 0.0008581633331265868,0.0007739082365947781 +/- 0.0017340394849484058,-0.0008291873963516161 +/- 0.0015684091718199524,-0.024433388612493133 +/- 0.002050551353343481,-0.003648424543947004 +/- 0.0017861243141408243,0.008623548922056346 +/- 0.001662055984341939,0.0008844665561083432 +/- 0.0016803409788358867,-0.026644555002764005 +/- 0.0024070249924906142,-0.0102819237147596 +/- 0.0010832458785110743,0.004422332780541716 +/- 0.0019777273432833873,-0.007407407407407485 +/- 0.0013128073064718477,-0.0027086788280819007 +/- 0.0009066456311142623,-0.0019347705914870672 +/- 0.0009332196249936367,-0.004975124378109541 +/- 0.0007817653744461518,0.0001105583195135429 +/- 0.0002211166390270858,0.0 +/- 0.0,0.0012161415146489719 +/- 0.001071902677151201,0.0 +/- 0.0,-0.0017136539524599704 +/- 0.0014719211670198697,-0.004532891100055359 +/- 0.001709190141928189,-0.00016583747927031433 +/- 0.0006564036532359239,-0.0006633499170812573 +/- 0.00033167495854062866,-0.002487562189054804 +/- 0.0013819789939193217,-0.006246545052515285 +/- 0.0019629940192995715,-0.009618573797678342 +/- 0.0016803409788358865,-0.0012714206744057766 +/- 0.0007437050330057717,0.0010503040353786464 +/- 0.001271420674405767,-0.002266445550027696 +/- 0.0015723010119765908,-0.00491984521835277 +/- 0.001937926826197681,-0.002266445550027718 +/- 0.0012471546901800666,-0.004754007739082455 +/- 0.001586810402919542,-0.021282476506357128 +/- 0.003601639829576992,-0.002045328911000621 +/- 0.0010207952079944703,-0.015588723051409658 +/- 0.0029125350740341473,-0.016860143725815402 +/- 0.002400032431851002,-0.016141514648977374 +/- 0.0014158373106540232,-0.008126036484245513 +/- 0.0017663400009585832
