,scl_max,scl_energy,scl_pct_95,scl_min,scl_pct_5,scl_ptp,scl_rms,scl_kurtosis,scr_skewness,scr_svd_entropy,scl_sum,scl_iqr_5_95,scl_std,scl_lineintegral,scl_mean,scl_n_sign_changes,scl_iqr,scr_rms,scl_n_below_mean,scl_n_above_mean,scr_ptp,scr_n_sign_changes,scl_peaks,scl_perm_entropy,scr_peaks,scr_kurtosis,scr_n_below_mean,scr_entropy,scr_min,scl_skewness,scr_n_above_mean,scr_iqr,scr_std,scr_perm_entropy,scr_energy,scr_pct_5,scr_iqr_5_95,scr_pct_95,scl_entropy,scr_max,scr_lineintegral,scr_sum,scr_mean,scl_svd_entropy
0,-0.002350427350427342 +/- 0.0022180063559857502,0.0020299145299145227 +/- 0.0021738237125401424,0.0016025641025640969 +/- 0.0013723539079770388,-0.0024572649572649485 +/- 0.002192124415457598,-0.009882478632478675 +/- 0.002542308554335676,-0.002136752136752129 +/- 0.0013514007094736615,-0.002083333333333326 +/- 0.0020888049995744745,-0.0008012820512820484 +/- 0.0007265742793127883,0.0001602564102564097 +/- 0.0008954623191367602,0.020245726495726445 +/- 0.0029204993446232392,-0.009134615384615418 +/- 0.0024878485090160645,-0.00961538461538466 +/- 0.0023038310526547127,-0.003525641025641013 +/- 0.0013556172585950292,0.005876068376068355 +/- 0.0008275605440614109,-0.0030982905982905873 +/- 0.0023137187850114996,-0.0012820512820512775 +/- 0.0007994994416183608,-0.004594017094017078 +/- 0.0023673632271538738,-0.0014957264957264904 +/- 0.001429389760711496,-0.00048076923076922906 +/- 0.0009979456032195159,-0.0005876068376068355 +/- 0.0008083731811122598,-0.0001602564102564097 +/- 0.0012424896741039494,0.0 +/- 0.0,0.0 +/- 0.0,-0.001388888888888884 +/- 0.0011506762408407018,0.0 +/- 0.0,0.0003205128205128194 +/- 0.0011506762408407018,0.002831196581196571 +/- 0.0013095780632618823,-0.00021367521367521292 +/- 0.00035434025537984913,0.0010683760683760646 +/- 0.0007923288981939782,-0.0006410256410256387 +/- 0.0009791828408025264,0.0031517094017093905 +/- 0.0012286324786324743,-0.008066239316239343 +/- 0.0023217215611219142,0.00010683760683760646 +/- 0.0015071299123574611,0.005181623931623913 +/- 0.001265247786573394,0.0008012820512820484 +/- 0.0007265742793127883,-0.0006410256410256387 +/- 0.0012367347118365582,-5.341880341880323e-05 +/- 0.001080328441034007,0.0011217948717948678 +/- 0.0017465579833623674,-0.009401709401709446 +/- 0.001958365681605095,-0.0021901709401709324 +/- 0.0015193870356119488,-0.005822649572649563 +/- 0.001461958566603008,-5.341880341880323e-05 +/- 0.0017135699714044214,0.0014957264957264904 +/- 0.0017359056420162245,0.004700854700854684 +/- 0.0008547008547008517
