,scl_pct_5,scl_rms,scl_entropy,scl_lineintegral,scr_pct_95,scl_max,scl_mean,scr_lineintegral,scl_min,scl_energy,scl_pct_95,scl_svd_entropy,scr_kurtosis,scr_sum,scl_iqr,scr_mean,scl_kurtosis,scl_n_below_mean,scr_max,scr_perm_entropy,scr_skewness,scr_entropy,scl_perm_entropy,scl_n_sign_changes,scr_ptp,scr_rms,scr_n_sign_changes,scr_n_below_mean,scl_peaks,scr_peaks,scr_min,scl_iqr_5_95,scr_svd_entropy,scr_std,scl_ptp,scl_sum,scl_skewness,scr_n_above_mean,scl_n_above_mean,scl_std,scr_energy,scr_iqr,scr_iqr_5_95,scr_pct_5
0,0.023449713392391814 +/- 0.003779356824276953,-0.010213652944241836 +/- 0.004163623628022541,0.03621677957269407 +/- 0.0024358511500823707,0.002813965607086977 +/- 0.0009379885356956898,-0.0018759770713914104 +/- 0.0011224939670942027,0.015164147993746702 +/- 0.0026820446550198567,0.019437206878582546 +/- 0.0017755836412090558,0.006670140698280291 +/- 0.0015246210357819394,0.025065138092756577 +/- 0.004072959464235361,0.012350182386659681 +/- 0.0012120587128309618,0.011360083376758668 +/- 0.0026550785206580674,0.0226680562793121 +/- 0.004170466070811217,0.001667535174570034 +/- 0.000650859614215549,0.00020844189682125424 +/- 0.0002552881441149659,0.0 +/- 0.0,0.004637832204272996 +/- 0.001406982803543527,-0.0010943199583116736 +/- 0.0008222894131349498,-0.00046899426784788865 +/- 0.0010793285657742617,-0.007816571130797345 +/- 0.0013183023075219887,-0.001771756122980772 +/- 0.0004776003850917864,0.0 +/- 0.0,0.0 +/- 0.0,-0.00036477331943725045 +/- 0.0019918202036077327,0.0 +/- 0.0,0.005315268368942116 +/- 0.0013548723293382065,0.01766545075560183 +/- 0.001152336862297854,0.0 +/- 0.0,0.010526315789473628 +/- 0.0028042989154921944,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0336633663366336 +/- 0.003370705915330116,-0.002397081813444546 +/- 0.0019525788426467167,0.0011464304325168983 +/- 0.0007658644323448977,0.0007816571130797034 +/- 0.000420128074429301,0.0828035435122459 +/- 0.004818176263976576,-0.0007295466388744565 +/- 0.0008139916285468315,0.0008337675872850059 +/- 0.0019104015403671956,0.017613340281396505 +/- 0.0026345439624314007,-0.015997915581031828 +/- 0.002058858391364087,0.0 +/- 0.0,0.003126628452318847 +/- 0.00046609025065135905,0.0 +/- 0.0,0.0038040646169879566 +/- 0.0014748276913064192
