,scl_max,scl_energy,scl_pct_95,scl_min,scl_pct_5,scl_ptp,scl_rms,scl_kurtosis,scr_skewness,scr_svd_entropy,scl_sum,scl_iqr_5_95,scl_std,scl_lineintegral,scl_mean,scl_n_sign_changes,scl_iqr,scr_rms,scl_n_below_mean,scl_n_above_mean,scr_ptp,scr_n_sign_changes,scl_peaks,scl_perm_entropy,scr_peaks,scr_kurtosis,scr_n_below_mean,scr_entropy,scr_min,scl_skewness,scr_n_above_mean,scr_iqr,scr_std,scr_perm_entropy,scr_energy,scr_pct_5,scr_iqr_5_95,scr_pct_95,scl_entropy,scr_max,scr_lineintegral,scr_sum,scr_mean,scl_svd_entropy
0,-0.010765171503957838 +/- 0.0026088036082972453,-0.010976253298153072 +/- 0.002369387263392478,-0.010765171503957848 +/- 0.003421544079672271,-0.02379947229551458 +/- 0.0037644974832742543,-0.025910290237467083 +/- 0.004042712343070131,0.009868073878627915 +/- 0.0016014766127170114,-0.007387862796833844 +/- 0.002463877051172296,-0.0017941952506596915 +/- 0.0010340853795390435,0.0005804749340369119 +/- 0.0008970976253298039,-0.010976253298153072 +/- 0.0017786068122799936,-0.012137203166226962 +/- 0.003320766801594153,0.006860158311345588 +/- 0.0026907754689144015,0.00617414248021102 +/- 0.001455737648985093,0.017678100263852182 +/- 0.002315294033612707,-0.00849604221635888 +/- 0.002836380928839413,-0.006965699208443321 +/- 0.0012664907651714944,0.010765171503957727 +/- 0.002764285140624545,0.008548812664907613 +/- 0.002357605055798289,-0.002691292875989493 +/- 0.0009858333346843909,-0.0017414248021108802 +/- 0.0012498912171321455,-0.007176781002638577 +/- 0.0015330700840457995,0.00031662269129286715 +/- 0.0004221635883904895,0.0 +/- 0.0,-0.0034300791556728717 +/- 0.0011379344935539817,0.0 +/- 0.0,0.0018469656992084027 +/- 0.0012091228746585257,0.007124010554089666 +/- 0.0015875049030597665,0.0003166226912928449 +/- 0.0007158131908311772,0.0010026385224274127 +/- 0.0004978354159396486,-0.0017414248021108691 +/- 0.0009744688819324141,0.004591029023746651 +/- 0.0009454603096131531,0.009656992084432658 +/- 0.0012498912171321236,0.010870712401055338 +/- 0.0018003928347474448,0.0023746701846965035 +/- 0.0007177556996693965,0.0017414248021107692 +/- 0.0010567274086807506,0.008073878627968267 +/- 0.000915533064532866,-0.0007387862796834344 +/- 0.001318205382247687,0.00015831134564638915 +/- 0.0016358839050131908,-0.0021108179419525586 +/- 0.0020301196898861473,-0.002321899736147792 +/- 0.002152620375131533,0.004432717678100206 +/- 0.0011609498680738896,-0.0029023746701847485 +/- 0.002019805721266979,-0.0031134564643800155 +/- 0.0018348642375423387,-0.004116094986807451 +/- 0.002427440633245363
