,scr_rms,scl_lineintegral,scr_iqr_5_95,scl_pct_95,scr_pct_95,scl_entropy,scl_std,scr_peaks,scl_sum,scr_max,scr_ptp,scl_n_above_mean,scl_n_below_mean,scr_iqr,scl_perm_entropy,scr_kurtosis,scl_iqr_5_95,scl_min,scr_energy,scr_n_above_mean,scr_n_below_mean,scr_pct_5,scl_peaks,scr_min,scl_n_sign_changes,scr_n_sign_changes,scr_skewness,scl_energy,scl_kurtosis,scr_entropy,scl_pct_5,scl_skewness,scr_perm_entropy,scl_iqr,scl_rms,scl_mean,scl_max,scl_ptp,scr_mean,scr_sum,scl_svd_entropy,scr_lineintegral,scr_std,scr_svd_entropy
0,0.12560240963855426 +/- 0.0025451361655756117,0.12265060240963863 +/- 0.0030622325366599632,0.1295180722891567 +/- 0.00278675506173984,0.011927710843373528 +/- 0.0036820980216713418,0.13030120481927715 +/- 0.002612680535204979,0.005060240963855478 +/- 0.0007228915662650604,0.1471686746987952 +/- 0.003941527181435077,0.003795180722891611 +/- 0.0015251793856833982,0.001385542168674736 +/- 0.0005421686746987829,0.052951807228915716 +/- 0.0025048943236495977,0.05162650602409643 +/- 0.0026126805352049754,0.002710843373494032 +/- 0.0009036144578313366,0.002710843373494032 +/- 0.0009036144578313366,0.10114457831325305 +/- 0.002932070728587456,0.0005421686746988396 +/- 0.0006842058247952177,0.0001204819277108693 +/- 0.0006488150370041627,0.07006024096385546 +/- 0.00549515153348491,0.051204819277108474 +/- 0.003354074917367487,-0.0012650602409638224 +/- 0.0014114909052843462,-0.00018072289156625398 +/- 0.0002760587768045517,-0.00018072289156625398 +/- 0.0002760587768045517,-0.0012650602409638334 +/- 0.0008281763304137078,0.0037951807228916003 +/- 0.0024990925918905566,-0.0006626506024096201 +/- 0.0006842058247952089,0.005361445783132568 +/- 0.000950586375786703,6.02409638554291e-05 +/- 0.0001807228915662873,-0.00012048192771082488 +/- 0.00036144578313253013,0.0001807228915663095 +/- 0.0012360412366676703,0.0023493975903614906 +/- 0.000628934127042805,-0.00030120481927706775 +/- 0.00048567817760835795,0.05674698795180727 +/- 0.008009103544395293,-0.003012048192771044 +/- 0.0008082173412650009,-0.00060240963855418 +/- 0.0002694057804216449,0.05722891566265066 +/- 0.007248968171803038,0.07668674698795185 +/- 0.008947557732385142,0.07283132530120487 +/- 0.008793736471616591,0.01379518072289162 +/- 0.002932070728587474,0.06313253012048198 +/- 0.006470227268480757,0.05361445783132533 +/- 0.00591466877524509,0.05361445783132533 +/- 0.00591466877524509,0.042771084337349455 +/- 0.006820809568538871,0.07174698795180727 +/- 0.0053370230257308296,0.07156626506024102 +/- 0.006118536831611875,-0.003253012048192727 +/- 0.002978122191399587
