,scl_pct_5,scl_rms,scl_entropy,scl_lineintegral,scr_pct_95,scl_max,scl_mean,scr_lineintegral,scl_min,scl_energy,scl_pct_95,scl_svd_entropy,scr_kurtosis,scr_sum,scl_iqr,scr_mean,scl_kurtosis,scl_n_below_mean,scr_max,scr_perm_entropy,scr_skewness,scr_entropy,scl_perm_entropy,scl_n_sign_changes,scr_ptp,scr_rms,scr_n_sign_changes,scr_n_below_mean,scl_peaks,scr_peaks,scr_min,scl_iqr_5_95,scr_svd_entropy,scr_std,scl_ptp,scl_sum,scl_skewness,scr_n_above_mean,scl_n_above_mean,scl_std,scr_energy,scr_iqr,scr_iqr_5_95,scr_pct_5
0,0.05213815789473684 +/- 0.0048011418221340805,0.00367324561403507 +/- 0.001344040643874029,-0.05142543859649127 +/- 0.003517327836040674,-0.022258771929824582 +/- 0.0037840863874424326,0.0037280701754385803 +/- 0.0017815873694377057,-0.02894736842105263 +/- 0.0024370735494400075,-0.006907894736842135 +/- 0.0019797664567179664,0.0037280701754385916 +/- 0.0007675438596491445,-0.015844298245614074 +/- 0.002057930304728444,-0.009429824561403533 +/- 0.0017475194572926702,0.005592105263157876 +/- 0.005632806815369005,0.014418859649122772 +/- 0.005113988538351526,0.001260964912280682 +/- 0.0011771332540341938,0.0 +/- 0.0,-0.000164473684210531 +/- 0.0006510055968770973,0.0 +/- 0.0,5.482456140351033e-05 +/- 0.0003837719298245723,0.004440789473684181 +/- 0.0014802631578947395,-0.000164473684210531 +/- 0.0006030701754386137,0.0009320175438596312 +/- 0.0007375890376684929,0.0017543859649122528 +/- 0.0005371688032418995,0.0 +/- 0.0,0.0006030701754385804 +/- 0.0011617116283123383,0.0 +/- 0.0,0.0009320175438596534 +/- 0.0007772723069494283,-0.016447368421052665 +/- 0.0031873775995062683,0.0 +/- 0.0,-0.0031798245614035325 +/- 0.00138262283036386,0.0 +/- 0.0,0.0 +/- 0.0,0.000493421052631593 +/- 0.00029523929863676846,0.002576754385964897 +/- 0.001227139763464887,-0.03629385964912285 +/- 0.003404424275495614,-0.03048245614035091 +/- 0.0013912913969791056,0.023574561403508755 +/- 0.004168109168585136,0.020997807017543835 +/- 0.003234649122807013,-0.002357456140350922 +/- 0.0006510055968770654,0.000383771929824539 +/- 0.0024768326750168037,-0.0042214912280701955 +/- 0.000777272306949443,-0.0016995614035088201 +/- 0.00038377192982457235,0.0 +/- 0.0,-0.02456140350877195 +/- 0.0037167656264645433,0.0018640350877192624 +/- 0.0006578947368420888,0.00010964912280702066 +/- 0.00021929824561404133
