,scr_rms,scl_lineintegral,scr_iqr_5_95,scl_pct_95,scr_pct_95,scl_entropy,scl_std,scr_peaks,scl_sum,scr_max,scr_ptp,scl_n_above_mean,scl_n_below_mean,scr_iqr,scl_perm_entropy,scr_kurtosis,scl_iqr_5_95,scl_min,scr_energy,scr_n_above_mean,scr_n_below_mean,scr_pct_5,scl_peaks,scr_min,scl_n_sign_changes,scr_n_sign_changes,scr_skewness,scl_energy,scl_kurtosis,scr_entropy,scl_pct_5,scl_skewness,scr_perm_entropy,scl_iqr,scl_rms,scl_mean,scl_max,scl_ptp,scr_mean,scr_sum,scl_svd_entropy,scr_lineintegral,scr_std,scr_svd_entropy
0,0.0017689331122166863 +/- 0.0023296083477839006,-0.0005527915975677145 +/- 0.0014201473276578298,-0.00027639579878385723 +/- 0.0011920319874432132,-0.00381426202321723 +/- 0.002104241714834073,-0.0001105583195135429 +/- 0.000982663838288065,-0.003703703703703687 +/- 0.001421222789627682,-0.00027639579878385723 +/- 0.0011920319874432132,0.0 +/- 0.0,-0.0012161415146489719 +/- 0.000849214565822949,0.0002211166390270858 +/- 0.0007498430053206453,0.00016583747927031433 +/- 0.0007837173509539945,-0.0014925373134328291 +/- 0.0013093111423247048,-0.0014925373134328291 +/- 0.0013093111423247048,5.527915975677145e-05 +/- 0.0006747681379620591,0.001990049751243772 +/- 0.0010546591502674863,0.000995024875621886 +/- 0.000595374771380263,5.527915975677145e-05 +/- 0.0005771313714157271,0.0010503040353786574 +/- 0.0008365254809519894,0.0 +/- 0.0,-0.00016583747927031433 +/- 0.0002533209339389618,-0.00016583747927031433 +/- 0.0002533209339389618,0.0 +/- 0.0,0.0 +/- 0.0,0.0003869541182974001 +/- 0.00025332093393896183,-0.005306799336650059 +/- 0.0012893204853168102,0.0003869541182974001 +/- 0.00025332093393896183,0.0002211166390270858 +/- 0.0005066418678779237,0.0 +/- 0.0,0.0039248203427307725 +/- 0.0011179518195774789,0.00016583747927031433 +/- 0.0007437050330057297,-0.0020453289110005436 +/- 0.0018997059455433392,0.008457711442786031 +/- 0.0015249435294785695,-0.00033167495854062866 +/- 0.0014667218531145979,0.0005527915975677145 +/- 0.0004281905302606301,0.001879491431730229 +/- 0.0007895443259859389,0.006301824212271945 +/- 0.0012161415146489719,0.003593145384190144 +/- 0.0006180397947760585,0.002266445550027629 +/- 0.0014719211670198218,0.0010503040353786574 +/- 0.0009397457158651146,0.0010503040353786574 +/- 0.0009397457158651146,0.20022111663902703 +/- 0.006492889711454265,0.015035931453841888 +/- 0.002180550903628122,0.007075732448866745 +/- 0.0023164540453020307,0.010503040353786585 +/- 0.004931942072569474
