,scr_rms,scl_lineintegral,scr_iqr_5_95,scl_pct_95,scr_pct_95,scl_entropy,scl_std,scr_peaks,scl_sum,scr_max,scr_ptp,scl_n_above_mean,scl_n_below_mean,scr_iqr,scl_perm_entropy,scr_kurtosis,scl_iqr_5_95,scl_min,scr_energy,scr_n_above_mean,scr_n_below_mean,scr_pct_5,scl_peaks,scr_min,scl_n_sign_changes,scr_n_sign_changes,scr_skewness,scl_energy,scl_kurtosis,scr_entropy,scl_pct_5,scl_skewness,scr_perm_entropy,scl_iqr,scl_rms,scl_mean,scl_max,scl_ptp,scr_mean,scr_sum,scl_svd_entropy,scr_lineintegral,scr_std,scr_svd_entropy
0,0.11276818419675565 +/- 0.0031679352941214787,0.03898482469911043 +/- 0.003385221138594643,0.023024594453165903 +/- 0.0025313211140654953,0.1425431711145997 +/- 0.004194131849191805,0.023233908948194694 +/- 0.002576354500280724,-0.047566718995290413 +/- 0.0022009147927590854,0.0031397174254317317 +/- 0.0007020621593405897,0.0010465724751439142 +/- 0.0008106715533662955,0.05567765567765569 +/- 0.00362694368417864,0.014547357404500272 +/- 0.0014196399755364193,0.014704343275771858 +/- 0.0014511171767516578,-0.009052851909994752 +/- 0.002553400920723375,-0.009052851909994752 +/- 0.002553400920723375,0.005442176870748316 +/- 0.0011747746897249351,-0.0013082155939298623 +/- 0.0009719610476717307,0.0005756148613291657 +/- 0.0010052000372736045,0.013814756671899553 +/- 0.0015021140862802101,0.03579277864992152 +/- 0.004640460340637436,-0.00015698587127157548 +/- 0.0007040096309300699,-0.0009942438513867002 +/- 0.0008257317550004899,-0.0009942438513867002 +/- 0.0008257317550004899,0.0 +/- 0.00033095527578944805,0.0 +/- 0.0,0.00047095761381475975 +/- 0.0006802721088435304,-0.04479330193615906 +/- 0.0012645783331862272,-0.0006279434850863241 +/- 0.0006535843012452436,-0.0034013605442176796 +/- 0.0011989993969010358,0.0021978021978022234 +/- 0.0032829695743292826,0.0035060177917320746 +/- 0.0022935224490644715,-0.001098901098901084 +/- 0.001893255103623823,0.13097854526425956 +/- 0.003909266916927202,0.014338042909471493 +/- 0.0023072116886497995,-0.004343275771847177 +/- 0.002208367121508022,-0.0030350601779172925 +/- 0.0011174336213533825,0.05928833071690216 +/- 0.0052851909994767075,0.06054421768707483 +/- 0.006586134718917174,0.05970695970695973 +/- 0.006541915174051849,-0.012663526949241244 +/- 0.0027271196694495727,-0.004918890633176331 +/- 0.0025226521806789985,-0.004918890633176331 +/- 0.0025226521806789985,0.21313448456305598 +/- 0.004784851068800066,0.06237571951857669 +/- 0.005840212005569299,0.027053898482469918 +/- 0.003951070995502384,0.011721611721611746 +/- 0.008042962242528876
