,scl_pct_5,scl_rms,scl_entropy,scl_lineintegral,scr_pct_95,scl_max,scl_mean,scr_lineintegral,scl_min,scl_energy,scl_pct_95,scl_svd_entropy,scr_kurtosis,scr_sum,scl_iqr,scr_mean,scl_kurtosis,scl_n_below_mean,scr_max,scr_perm_entropy,scr_skewness,scr_entropy,scl_perm_entropy,scl_n_sign_changes,scr_ptp,scr_rms,scr_n_sign_changes,scr_n_below_mean,scl_peaks,scr_peaks,scr_min,scl_iqr_5_95,scr_svd_entropy,scr_std,scl_ptp,scl_sum,scl_skewness,scr_n_above_mean,scl_n_above_mean,scl_std,scr_energy,scr_iqr,scr_iqr_5_95,scr_pct_5
0,0.08087606837606842 +/- 0.003206908337564868,0.10224358974358978 +/- 0.005659368648781658,0.14524572649572653 +/- 0.009101441736912248,0.01554487179487185 +/- 0.0020750987820037353,0.011485042735042772 +/- 0.0036796987391655295,-0.0025106837606837518 +/- 0.0027452275977627246,0.08685897435897438 +/- 0.0050008674096018845,0.0012286324786324743 +/- 0.0035838404097691128,0.030288461538461542 +/- 0.004730204125483505,0.009027777777777801 +/- 0.0019326979182826842,0.0011217948717948678 +/- 0.0019764957264957195,0.09182692307692308 +/- 0.005365599052174086,-0.0035790598290598163 +/- 0.002096985729315219,0.0 +/- 0.0,-0.008386752136752107 +/- 0.00255127220860246,-0.004113247863247849 +/- 0.0009864415231100067,0.0036324786324786196 +/- 0.0006229649460304786,0.0 +/- 0.0,0.010790598290598363 +/- 0.0014687742612037897,0.00347222222222221 +/- 0.001247074522428281,-0.0019230769230769162 +/- 0.0005447670420505093,0.0 +/- 0.0,0.002831196581196571 +/- 0.0012424896741039494,0.00801282051282053 +/- 0.0009252408160090636,0.02200854700854704 +/- 0.0028043599889757778,0.0 +/- 0.0,0.0 +/- 0.0,0.009882478632478675 +/- 0.0023919458522690612,0.0 +/- 0.0,0.0 +/- 0.0,0.0017094017094017033 +/- 0.0009791828408025264,0.0 +/- 0.0,0.002350427350427342 +/- 0.0006410256410256387,0.0043269230769230616 +/- 0.001841980731791304,0.00010683760683760646 +/- 0.0013888888888888842,0.014690170940170999 +/- 0.0022945226062942793,0.0025106837606837518 +/- 0.0013311897216214817,0.00042735042735042583 +/- 0.0003997497208091804,0.00026709401709401615 +/- 0.00026709401709401615,0.059615384615384626 +/- 0.0047910443001663635,0.000694444444444442 +/- 0.0005368523301880799,-0.008386752136752107 +/- 0.0016900953012346494,0.0 +/- 0.0,-0.002297008547008539 +/- 0.0011715658226207923
