,accy_pct_95,accy_max,accz_lineintegral,accz_perm_entropy,accy_iqr_5_95,accy_rms,accz_n_sign_changes,accy_iqr,accx_peaks,accx_min,accx_perm_entropy,accz_pct_5,accy_std,accy_peaks,accx_lineintegral,accx_iqr,accx_pct_95,accx_iqr_5_95,accy_perm_entropy,accz_min,accy_svd_entropy,accx_entropy,accy_lineintegral,accz_ptp,accz_iqr,accy_entropy,accx_svd_entropy,accy_skewness,accz_svd_entropy,accy_energy,accx_n_sign_changes,accz_entropy,accy_kurtosis,accz_skewness,accz_kurtosis,accx_ptp,accz_n_below_mean,accy_min,accy_n_sign_changes,accx_n_above_mean,accx_n_below_mean,accz_n_above_mean,accy_sum,accx_std,accx_skewness,accz_peaks,accy_ptp,accz_iqr_5_95,accx_sum,accy_mean,accy_n_above_mean,accx_energy,accy_pct_5,accy_n_below_mean,accx_kurtosis,accz_std,accx_max,accz_energy,accz_rms,accz_mean,accx_rms,accz_sum,accx_pct_5,accz_pct_95,accz_max,accx_mean
0,0.004001367989056104 +/- 0.0006675520279050333,0.007831737346101274 +/- 0.0012278606751721013,0.0004103967168263001 +/- 0.0009278153191689853,-0.00037619699042404917 +/- 0.0012653898768809795,-0.0011285909712722142 +/- 0.0007181942544459617,-0.0009575923392612596 +/- 0.0005026312741689,-0.0011627906976743984 +/- 0.0006874059932367107,-0.0006155950752393835 +/- 0.00036834232606938625,-0.00218878248974006 +/- 0.0005962926051355107,0.0009917920656634994 +/- 0.0008013252061463788,-0.006053351573187371 +/- 0.0012616871919081294,0.0010601915184678568 +/- 0.0006916466626592633,-0.0009575923392612596 +/- 0.00029814630256774517,-0.0003761969904240603 +/- 0.0007865937072503237,-0.001675786593707207 +/- 0.0010197025660653365,-0.0001367989056087482 +/- 0.00022685532081773962,-0.0008549931600547068 +/- 0.0008271810275272143,-0.0007865937072502937 +/- 0.0005309225272318585,0.0005129958960328418 +/- 0.0015160164336047379,0.0038303693570451826 +/- 0.0009888394182490329,-0.00044459644322843996 +/- 0.00037619699042407546,0.0006839945280438075 +/- 0.0005072639184059816,-0.0018125854993159551 +/- 0.0006848489875000193,0.0019835841313269875 +/- 0.001090107896751668,-0.000889192886456902 +/- 0.0003808320357612771,-0.0007181942544459586 +/- 0.0002393980848153248,0.0016415868673050893 +/- 0.001046310433705793,-0.00013679890560871488 +/- 0.00041039671682627417,-0.000991792065663455 +/- 0.0007715809967632403,-0.0004787961696306242 +/- 0.0007366846521387962,0.004924760601915212 +/- 0.0014525828031186816,0.0002393980848153676 +/- 0.00015672283498484007,-0.000239398084815301 +/- 0.0002189850970394208,-6.839945280435744e-05 +/- 0.00047879616963065276,-0.0005813953488371659 +/- 0.0005525134891040825,-0.00047879616963061313 +/- 0.000596292605135526,-0.00044459644322842885 +/- 0.00034370299661838356,-0.0030437756497947665 +/- 0.0010081670980152952,-0.0011969904240765827 +/- 0.0005567312105369273,-0.0007181942544459363 +/- 0.0007246792100005854,-0.00034199726402186494 +/- 0.00021629806157103115,-0.00034199726402186494 +/- 0.00021629806157103115,0.004103967168262679 +/- 0.0008786068795256551,-0.001094391244870019 +/- 0.0006805659624532268,-0.0003761969904240603 +/- 0.0003884342233789464,-0.0005813953488372104 +/- 0.0005084154838344231,-0.0018809849521203349 +/- 0.000994147869613437,0.00023939808481535652 +/- 0.00021898509703944678,-0.0012995896032831577 +/- 0.0008207934336525186,0.0021203830369357357 +/- 0.0005471956224350273,-0.00020519835841311673 +/- 0.0002268553208177363,-0.0013337893296853308 +/- 0.0007562703278897366,0.0005129958960328418 +/- 0.0006533848554905122,-6.839945280436854e-05 +/- 0.00013679890560873708,-0.0005471956224350038 +/- 0.0005118546356735891,3.3306690738754695e-17 +/- 0.00026490994160106255,3.4199726402195375e-05 +/- 0.0007562703278897396,-0.0010601915184678234 +/- 0.0005175357712182453,-0.0014363885088918837 +/- 0.0005681685268753892,0.006190150478796208 +/- 0.0015927675816956182,-0.0008207934336525002 +/- 0.0006155950752394168,0.007558139534883745 +/- 0.0018572057431443926,-0.0017441860465116088 +/- 0.000972740263565524,-0.0011969904240765827 +/- 0.0006352317243846403,0.0019151846785225967 +/- 0.0007828675199904049,-0.0001367989056087482 +/- 0.000957592339261273
