,accy_pct_95,accy_max,accz_lineintegral,accz_perm_entropy,accy_iqr_5_95,accy_rms,accz_n_sign_changes,accy_iqr,accx_peaks,accx_min,accx_perm_entropy,accz_pct_5,accy_std,accy_peaks,accx_lineintegral,accx_iqr,accx_pct_95,accx_iqr_5_95,accy_perm_entropy,accz_min,accy_svd_entropy,accx_entropy,accy_lineintegral,accz_ptp,accz_iqr,accy_entropy,accx_svd_entropy,accy_skewness,accz_svd_entropy,accy_energy,accx_n_sign_changes,accz_entropy,accy_kurtosis,accz_skewness,accz_kurtosis,accx_ptp,accz_n_below_mean,accy_min,accy_n_sign_changes,accx_n_above_mean,accx_n_below_mean,accz_n_above_mean,accy_sum,accx_std,accx_skewness,accz_peaks,accy_ptp,accz_iqr_5_95,accx_sum,accy_mean,accy_n_above_mean,accx_energy,accy_pct_5,accy_n_below_mean,accx_kurtosis,accz_std,accx_max,accz_energy,accz_rms,accz_mean,accx_rms,accz_sum,accx_pct_5,accz_pct_95,accz_max,accx_mean
0,0.003493307215148578 +/- 0.003027802038422878,0.015964740450538716 +/- 0.0020516183275697086,0.004733920992491069 +/- 0.0007896432662388365,0.007182500816193293 +/- 0.0011861509712429027,0.012144955925563217 +/- 0.001129064085262205,0.002677113940581166 +/- 0.0006817046365596248,0.0038197845249755558 +/- 0.0012981322462991187,0.0009794319294809672 +/- 0.0007586647103246593,0.0009794319294809451 +/- 0.0011119416497503269,0.0052562846882141965 +/- 0.0009624161262150648,0.008716944172380059 +/- 0.0014530991240135805,-0.0028403525954945664 +/- 0.0011955490319034026,0.006235716617695097 +/- 0.0009843169070637451,0.00208945478289263 +/- 0.0006228790084341784,0.0004570682337577958 +/- 0.0007329397427569114,0.00042442050277509137 +/- 0.0005664169628761879,0.0021221025138753236 +/- 0.0012410432784034004,0.0009141364675155472 +/- 0.0007698221431636676,0.011426705843943874 +/- 0.0016838128577509098,0.003754489063010169 +/- 0.0016726984599999505,0.0029709435194254174 +/- 0.0006099099475112534,-0.0003917727717923314 +/- 0.0004077700292783903,0.001142670584394423 +/- 0.0007896432662388227,0.003493307215148578 +/- 0.0008887141749145338,-0.00016323865491344459 +/- 0.0006405947394825008,0.0017629774730656411 +/- 0.0006055252037542112,0.004113614103819829 +/- 0.001003087920061208,-0.00042442050277502474 +/- 0.0004853434132327298,-0.0005876591576885026 +/- 0.0008976641909805743,0.003003591250408133 +/- 0.0007970326879356167,0.0014691478942213897 +/- 0.0010036190759999536,0.0006529546196539782 +/- 0.0003576379742116697,-0.0002938295788442291 +/- 0.0003408523182797943,-0.0004897159647404226 +/- 0.00039313074041110645,0.0007835455435847627 +/- 0.0003635497461854292,0.0004897159647404892 +/- 0.0007040110562470774,0.0005223636957231825 +/- 0.00036354974618543523,0.004668625530525672 +/- 0.001552398749979605,0.007966046359778035 +/- 0.0007889680687949288,-0.0003917727717923314 +/- 0.0004331210957042763,-0.0007508978126019805 +/- 0.0005068290792118977,-0.0002285341168788535 +/- 0.00046286147171917377,0.013548808357819164 +/- 0.0013160721103980656,0.00019588638589621566 +/- 0.0008023640696992994,0.0010120796604636273 +/- 0.0004940498188188405,0.001730329742082959 +/- 0.0006372582858616636,0.006692784851452871 +/- 0.0010753946517793283,0.0002285341168789201 +/- 0.0009354586210835549,0.004995102840352617 +/- 0.0011866001857908151,0.01668299053215806 +/- 0.001820385486052983,0.0005223636957231825 +/- 0.00041809495510497876,0.0032974208292524065 +/- 0.0014038524322559553,0.013548808357819176 +/- 0.0016853946456598424,0.00042442050277509137 +/- 0.0007009765117069452,0.0006203068886712737 +/- 0.0003985163439678125,0.003166829905321611 +/- 0.0011027976333042374,0.0024485798237022906 +/- 0.0008291495330852148,0.0005223636957231825 +/- 0.0007182500816193305,0.0005223636957232047 +/- 0.0008023640696992949,0.0013712047012733098 +/- 0.001129064085262201,0.005550114267058448 +/- 0.000851348665387228,0.004276852758733307 +/- 0.0008693128929607982,0.01139405811296117 +/- 0.0012766056020905624,0.001730329742082981 +/- 0.000669875433518882,0.004701273261508376 +/- 0.0006879303788999419,0.003689193601044771 +/- 0.0008519744270780381
