,accz_energy,accx_mean,accy_perm_entropy,accx_energy,accx_sum,accz_rms,accz_perm_entropy,accy_energy,accy_peaks,accy_rms,accy_pct_95,accx_max,accx_n_above_mean,accx_lineintegral,accz_lineintegral,accz_svd_entropy,accy_pct_5,accx_n_below_mean,accz_peaks,accy_min,accx_std,accz_n_sign_changes,accy_svd_entropy,accx_min,accy_lineintegral,accz_min,accz_ptp,accz_std,accx_ptp,accz_iqr,accx_iqr_5_95,accx_pct_5,accy_ptp,accx_pct_95,accx_peaks,accz_n_below_mean,accy_skewness,accx_perm_entropy,accz_iqr_5_95,accz_pct_5,accy_n_above_mean,accy_n_below_mean,accz_pct_95,accy_max,accy_kurtosis,accy_sum,accy_mean,accy_std,accz_skewness,accx_kurtosis,accz_kurtosis,accy_n_sign_changes,accz_max,accx_n_sign_changes,accy_iqr,accz_sum,accz_mean,accx_svd_entropy,accz_entropy,accz_n_above_mean,accx_iqr,accy_iqr_5_95,accx_skewness,accy_entropy,accx_rms,accx_entropy
0,0.38797468354430387 +/- 0.006986842921873015,0.21582278481012657 +/- 0.006566496882855179,0.204254571026723 +/- 0.0069411277664320845,0.19514767932489457 +/- 0.004965156992434274,0.13111814345991568 +/- 0.0033076344416649475,0.010021097046413541 +/- 0.0024675929760228942,0.0773909985935303 +/- 0.0042528271117596265,0.1193741209563995 +/- 0.003658342483594369,0.04824191279887489 +/- 0.003451586833138687,0.06905766526019697 +/- 0.002196975998848544,0.05467651195499305 +/- 0.0034994327174534697,0.023839662447257447 +/- 0.0036194400091301886,0.010056258790436057 +/- 0.0009195989332364373,0.04075246132208164 +/- 0.0032510830698210384,0.0007032348804500987 +/- 0.0002723616980455396,0.028867791842475465 +/- 0.002752740158375509,0.04704641350210975 +/- 0.0024753468223344694,0.008192686357243373 +/- 0.0017513937279060733,0.03294655414908585 +/- 0.0018138143989492243,0.0002812939521800728 +/- 0.0006997098713829771,0.0021448663853727568 +/- 0.0011709441494617927,0.011603375527426218 +/- 0.0022349154123868726,0.03111814345991567 +/- 0.0031850019358529006,0.018108298171589366 +/- 0.0013273267291263645,0.01733473980309428 +/- 0.002701053679621465,0.007524613220815812 +/- 0.002252548154436983,0.005168776371308059 +/- 0.0018475815267819373,0.015541490857946604 +/- 0.001692153222998017,-0.000703234880450021 +/- 0.0014152328971517593,0.002953586497890348 +/- 0.0015261979194240965,0.0042897327707454806 +/- 0.0013780533011438496,0.0026371308016878148 +/- 0.0012990825036505592,0.0 +/- 0.0,0.0027426160337553187 +/- 0.0012261319109819098,0.0003867791842475543 +/- 0.00018935178646746563,0.0002812939521800395 +/- 0.0002109704641350296,-0.000738396624472526 +/- 0.001281837280840925,0.0004922644163150802 +/- 0.0003915446106068851,0.002953586497890348 +/- 0.0013080924921053702,0.0028832630098453273 +/- 0.001236174109089103,0.0003867791842475765 +/- 0.0010365262287611696,0.005133614627285554 +/- 0.0007409039207350609,0.00024613220815753454 +/- 0.00027462199985608195,0.0009493670886076444 +/- 0.0007383966244725788,7.032348804500988e-05 +/- 0.00014064697609001976,-0.0014416315049225804 +/- 0.0007932851035639001,-0.0014416315049225804 +/- 0.0007932851035639001,0.0028129395218003395 +/- 0.0006090192712970469,0.00031645569620254445 +/- 0.0001054852320675148,0.0 +/- 0.0,0.0009493670886076333 +/- 0.0008178413044735216,0.0022151898734177667 +/- 0.001325462505272192,0.0053094233473980675 +/- 0.0010945416607787187,0.0004219409282700592 +/- 0.0003445133252859743,0.0015822784810127222 +/- 0.0003603006598438823,0.005274261603375585 +/- 0.0015958939125049515,0.005274261603375585 +/- 0.0015958939125049515,0.00260196905766531 +/- 0.0006708433202650618,0.009212376933895983 +/- 0.0013599915334608738,0.00031645569620254445 +/- 0.00024613220815753454,3.516174402252714e-05 +/- 0.0002461322081574997,0.0007032348804501432 +/- 0.002506122318031715,0.006188466947960702 +/- 0.0014082267506681325,0.0006680731364275938 +/- 0.00048339406064936975,0.007137834036568291 +/- 0.0026314989088702776,0.0067510548523207255 +/- 0.001131749433152679
