,accz_energy,accx_mean,accy_perm_entropy,accx_energy,accx_sum,accz_rms,accz_perm_entropy,accy_energy,accy_peaks,accy_rms,accy_pct_95,accx_max,accx_n_above_mean,accx_lineintegral,accz_lineintegral,accz_svd_entropy,accy_pct_5,accx_n_below_mean,accz_peaks,accy_min,accx_std,accz_n_sign_changes,accy_svd_entropy,accx_min,accy_lineintegral,accz_min,accz_ptp,accz_std,accx_ptp,accz_iqr,accx_iqr_5_95,accx_pct_5,accy_ptp,accx_pct_95,accx_peaks,accz_n_below_mean,accy_skewness,accx_perm_entropy,accz_iqr_5_95,accz_pct_5,accy_n_above_mean,accy_n_below_mean,accz_pct_95,accy_max,accy_kurtosis,accy_sum,accy_mean,accy_std,accz_skewness,accx_kurtosis,accz_kurtosis,accy_n_sign_changes,accz_max,accx_n_sign_changes,accy_iqr,accz_sum,accz_mean,accx_svd_entropy,accz_entropy,accz_n_above_mean,accx_iqr,accy_iqr_5_95,accx_skewness,accy_entropy,accx_rms,accx_entropy
0,0.3036129032258064 +/- 0.005655382451822237,0.15164516129032254 +/- 0.005969833983785864,0.1343225806451612 +/- 0.006220372022293649,0.010290322580645106 +/- 0.0027083329998131935,-0.016806451612903273 +/- 0.003511390710850276,-0.0014193548387097187 +/- 0.0006483790723303979,0.0977096774193548 +/- 0.005975060899902565,0.06699999999999996 +/- 0.004299045219846995,-0.005322580645161346 +/- 0.0033282132025680244,0.0390645161290322 +/- 0.005887339809389088,0.028870967741935427 +/- 0.0034929690044689693,0.0007096774193548038 +/- 0.0014483835045576456,-0.01748387096774199 +/- 0.0025144742283748555,0.036032258064516084 +/- 0.0021056882477893638,-0.0017741935483871485 +/- 0.0007667654402583765,-0.016096774193548435 +/- 0.0013335501037802983,0.006516129032258011 +/- 0.0032219331584990413,0.008806451612903176 +/- 0.002452673794228415,-0.00303225806451618 +/- 0.0026490922796965077,0.0051935483870967246 +/- 0.0023942786469694876,-0.002322580645161343 +/- 0.0014120044276283352,0.003354838709677355 +/- 0.001042289962671203,-0.004967741935483927 +/- 0.002020704485595598,-0.021645161290322623 +/- 0.002127320915328706,0.0026129032258063955 +/- 0.0012194231078345866,0.01158064516129027 +/- 0.002420214900890664,0.007193548387096738 +/- 0.0021302538040127877,0.005096774193548326 +/- 0.0017948939023539978,0.0024193548387096307 +/- 0.0011382115331856324,0.0015161290322580068 +/- 0.0013990482865936327,0.0007419354838709147 +/- 0.0014786021466278551,0.010677419354838647 +/- 0.0021660996082838112,0.0037741935483870392 +/- 0.0015806451612903332,0.005709677419354786 +/- 0.001450178502773475,0.0009999999999999675 +/- 0.000619657184267687,-9.67741935484101e-05 +/- 0.00040930895291772166,-0.005387096774193601 +/- 0.002422793255564556,-0.0004516129032258509 +/- 0.0006948599751141141,-0.0003870967741935738 +/- 0.00045161290322580177,-0.0036451612903226293 +/- 0.0011635283094755743,0.0005483870967741167 +/- 0.001163528309475572,-0.00012903225806455422 +/- 0.0021600863281010596,-0.013903225806451657 +/- 0.0016913195779249377,-0.0018709677419355476 +/- 0.0006579380017539179,0.0001612903225806206 +/- 0.0002163936752418921,0.0010322580645160894 +/- 0.0009869070026308523,0.0010322580645160894 +/- 0.0009869070026308523,-0.0108387096774194 +/- 0.0019311780060768688,0.001290322580645109 +/- 0.0008032193289024862,0.001322580645161231 +/- 0.0007828813612587901,-0.0013870967741935968 +/- 0.0013840927711564449,-0.000419354838709729 +/- 0.00020655239475592373,-0.001354838709677475 +/- 0.001058143191410123,0.011677419354838636 +/- 0.0018519613025041709,0.0013870967741935081 +/- 0.0009682794206324885,0.013354838709677352 +/- 0.0015684188104700817,0.013354838709677352 +/- 0.0015684188104700817,0.0034516129032257648 +/- 0.0022351370582348365,-0.013935483870967779 +/- 0.0014768416957754273,-0.0001935483870968091 +/- 0.0006154446460754512,-0.0001290322580645653 +/- 0.0009259806512520903,0.0009677419354838013 +/- 0.0004997397866074056,-0.008645161290322645 +/- 0.00174789899150246,-0.001096774193548422 +/- 0.0008186179058354644,0.016645161290322542 +/- 0.0014796574117651319,-0.0015483870967742286 +/- 0.000787519717144135
