,accy_std,accy_pct_95,accx_perm_entropy,accz_perm_entropy,accz_sum,accy_iqr_5_95,accx_max,accz_iqr,accz_max,accy_perm_entropy,accy_mean,accx_min,accx_lineintegral,accy_pct_5,accy_min,accx_rms,accz_mean,accz_ptp,accz_rms,accz_n_below_mean,accx_peaks,accx_pct_5,accx_kurtosis,accz_svd_entropy,accy_rms,accy_n_below_mean,accz_iqr_5_95,accy_max,accz_lineintegral,accz_pct_95,accz_skewness,accy_skewness,accx_iqr_5_95,accy_svd_entropy,accy_lineintegral,accy_n_sign_changes,accz_min,accz_peaks,accx_iqr,accz_std,accy_iqr,accz_pct_5,accx_std,accx_n_above_mean,accy_n_above_mean,accy_entropy,accz_energy,accz_n_above_mean,accz_entropy,accy_kurtosis,accx_ptp,accy_energy,accx_energy,accx_sum,accx_entropy,accx_n_sign_changes,accx_skewness,accy_ptp,accx_n_below_mean,accy_sum,accz_kurtosis,accy_peaks,accz_n_sign_changes,accx_pct_95,accx_svd_entropy,accx_mean
0,0.12806530045154563 +/- 0.005019193995568116,0.11823549843695721 +/- 0.002505687918981797,0.10277874261896487 +/- 0.005765158538502165,0.09399096908648832 +/- 0.00420040749088738,0.08937130948245915 +/- 0.005660835646931727,0.08270232719694334 +/- 0.0019367282889129129,0.05741576936436259 +/- 0.004797985165679689,0.04525877040639105 +/- 0.0023815157646991133,0.0447724904480722 +/- 0.0025260684731610683,0.03504689128169498 +/- 0.0022319310630659764,0.032789162903785994 +/- 0.002567519084762249,0.02754428621048971 +/- 0.00437169275715553,0.025182354984369538 +/- 0.003021084003343462,0.022125738103508097 +/- 0.0031493480493364067,0.02209100382077104 +/- 0.005147709763125477,0.009586662035428928 +/- 0.0016380446158460174,0.006009030913511593 +/- 0.000983047703930883,0.005800625217089217 +/- 0.0019404623443506014,0.0054185481069815465 +/- 0.0009346039629783673,0.004272316776658525 +/- 0.0011629502634792073,0.004063911080236149 +/- 0.000983047703930862,0.0037513025356025855 +/- 0.0008620822261890311,0.0036123654046543384 +/- 0.0012152035904505764,0.003438693990969044 +/- 0.0017536513457956642,0.003438693990969033 +/- 0.0012077345363469118,0.0029524140326501634 +/- 0.0005436775214483709,0.0029176797499131045 +/- 0.0006806501542989063,0.0025356026398054344 +/- 0.0006599513720041568,0.002118791246960683 +/- 0.0010000819763034562,0.002049322681486576 +/- 0.001617663219478317,0.0019103855505383295 +/- 0.0004724373222902182,0.001424105592219449 +/- 0.0005256250764300676,0.0013893713094823902 +/- 0.0005151926701699037,0.0010767627648488377 +/- 0.00042398595400254606,0.0009378256339005909 +/- 0.00046730198148915307,0.0006946856547411562 +/- 0.0006770958211051629,0.0005557485237929094 +/- 0.0011850449537500474,0.00027787426189647136 +/- 0.0002599275711548222,0.00027787426189647136 +/- 0.00030280645665441835,0.0001736714136852946 +/- 0.00017367141368529457,0.00013893713094823568 +/- 0.00023040116640188644,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.946856547414004e-05 +/- 0.0002599275711548608,-0.00013893713094828008 +/- 0.00017016253857476764,-0.000451545675581877 +/- 0.0001591724798525704,-0.0007641542202153961 +/- 0.0009922095767339856,-0.0008336227856895362 +/- 0.0011850449537500532,-0.0011114970475860075 +/- 0.00037409967399335697,-0.0015977770059049101 +/- 0.0003867846031837592,-0.004168113928447426 +/- 0.0011624314366572715,-0.00694685654741235 +/- 0.0010983944634138099,-0.007189996526571785 +/- 0.002613394137683448
