,accy_std,accy_pct_95,accx_perm_entropy,accz_perm_entropy,accz_sum,accy_iqr_5_95,accx_max,accz_iqr,accz_max,accy_perm_entropy,accy_mean,accx_min,accx_lineintegral,accy_pct_5,accy_min,accx_rms,accz_mean,accz_ptp,accz_rms,accz_n_below_mean,accx_peaks,accx_pct_5,accx_kurtosis,accz_svd_entropy,accy_rms,accy_n_below_mean,accz_iqr_5_95,accy_max,accz_lineintegral,accz_pct_95,accz_skewness,accy_skewness,accx_iqr_5_95,accy_svd_entropy,accy_lineintegral,accy_n_sign_changes,accz_min,accz_peaks,accx_iqr,accz_std,accy_iqr,accz_pct_5,accx_std,accx_n_above_mean,accy_n_above_mean,accy_entropy,accz_energy,accz_n_above_mean,accz_entropy,accy_kurtosis,accx_ptp,accy_energy,accx_energy,accx_sum,accx_entropy,accx_n_sign_changes,accx_skewness,accy_ptp,accx_n_below_mean,accy_sum,accz_kurtosis,accy_peaks,accz_n_sign_changes,accx_pct_95,accx_svd_entropy,accx_mean
0,0.0 +/- 0.0,0.16775086505190312 +/- 0.004524279343579551,0.015916955017301025 +/- 0.0024807540939702274,0.06653979238754323 +/- 0.004812177295432222,0.014221453287197216 +/- 0.0029783926716962592,0.0023183391003460006 +/- 0.0013931364802212461,0.016228373702422128 +/- 0.0031541078313417235,0.0 +/- 0.0,0.0036332179930795515 +/- 0.001572396922837604,0.04197231833910031 +/- 0.0026894072736087116,0.00044982698961938407 +/- 0.000619947158033536,0.025709342560553593 +/- 0.0019940525306884295,0.039169550173010347 +/- 0.0024555287196138587,0.015916955017301025 +/- 0.0030402605725243855,0.014913494809688576 +/- 0.0015815079421489858,0.030173010380622832 +/- 0.0038865387078474687,0.0035294117647058365 +/- 0.0009128654642403367,-0.00013840830449827202 +/- 0.0002295242069450139,0.004740484429065717 +/- 0.0012671164999031486,0.004429065743944605 +/- 0.001264752033390796,-0.0005190311418685311 +/- 0.0022965458139854976,0.0046366782006920125 +/- 0.001838800035375292,0.0038062283737023807 +/- 0.0008753709785933101,0.0 +/- 0.0,-0.00020761245674740802 +/- 0.00016951486109226407,-0.001972318339100376 +/- 0.0003477465612844652,0.0 +/- 0.0,0.1282698961937716 +/- 0.005736122576602988,0.012698961937716224 +/- 0.0023214357256359265,-0.002318339100346056 +/- 0.0019081405784031069,0.001003460207612461 +/- 0.0009962754359091977,0.00719723183391 +/- 0.0022732273641047416,0.00605536332179929 +/- 0.0014034117502196234,0.0008996539792387681 +/- 0.0005178764549168165,0.007889273356401372 +/- 0.002086479367706754,0.0013494809688581078 +/- 0.003112071561494451,-0.0018685121107266723 +/- 0.0010170891665535844,0.010449826989619349 +/- 0.0020922098903572188,0.0 +/- 0.0,0.0 +/- 0.0,0.001141868512110722 +/- 0.00394842894260609,0.019757785467127996 +/- 0.0019601396592759533,0.0014532871972318562 +/- 0.00048442906574395204,-0.0029757785467128483 +/- 0.000761245674740496,0.0012802768166090162 +/- 0.00046552332342816323,0.0028719723183390777 +/- 0.0013135123111489271,0.0 +/- 0.0,-0.0007612456747404961 +/- 0.0004035260826882623,0.0 +/- 0.0,0.008685121107266425 +/- 0.0015038971496263284,0.0020415224913494677 +/- 0.0008815044431042585,0.0 +/- 0.0,0.009999999999999986 +/- 0.002623604164327652,0.0031487889273355885 +/- 0.0005236244273502122,3.4602076124568006e-05 +/- 0.00047569989913037123,0.004636678200692001 +/- 0.000622837370242224,0.0037716262975778015 +/- 0.0006997836822199651,0.0011418685121106996 +/- 0.0024809954007257136,0.0020415224913494677 +/- 0.000881504443104263,0.030415224913494788 +/- 0.0025822052881391824,0.002006920415224889 +/- 0.0008862455691948239,0.001660899653979242 +/- 0.0006885726208350059,3.4602076124568006e-05 +/- 0.0004756998991303713,0.008373702422145335 +/- 0.0008862455691948551,-0.0012110726643598801 +/- 0.0010523810606052444,0.005501730103806224 +/- 0.002429302327815657
