,bvp_pct_5,bvp_n_sign_changes,bvp_perm_entropy,bvp_n_above_mean,bvp_ptp,bvp_rms,bvp_max,bvp_kurtosis,bvp_lineintegral,bvp_n_below_mean,bvp_std,bvp_iqr_5_95,bvp_skewness,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_peaks,bvp_energy,bvp_min,bvp_iqr,bvp_svd_entropy
0,0.015945537065052938 +/- 0.002240053739047455,-0.023267776096823012 +/- 0.004961532742747744,0.01416036308623297 +/- 0.0038601339627998984,0.008169440242057463 +/- 0.007071383390071854,-0.006747352496217873 +/- 0.002074548831034397,-0.0032677760968230275 +/- 0.0010637455873674503,-0.02090771558245086 +/- 0.005690362408723699,-0.0011800302571860933 +/- 0.0017769496956158747,-0.02959152798789716 +/- 0.0024648002244376578,0.0019667170953101554 +/- 0.0011260389752452997,0.005748865355521882 +/- 0.0011075948694537552,0.0007866868381240621 +/- 0.0009097304918833921,-0.017609682299546126 +/- 0.003387724055014425,0.0014826021180030402 +/- 0.0003436555731195358,0.0 +/- 0.0,-0.0005446293494705045 +/- 0.0009738866529156573,-0.00438729198184572 +/- 0.0020218050072360726,-0.014523449319213321 +/- 0.004957009964604522,0.0021785173978820073 +/- 0.0018194609837667627,-0.0167927382753404 +/- 0.005418064343633799,-0.026263237518910753 +/- 0.003028138215599823,0.001845688350983321 +/- 0.004003678607665214
