,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_iqr,bvp_perm_entropy,bvp_svd_entropy,bvp_pct_5,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_n_sign_changes,bvp_skewness,bvp_lineintegral,bvp_min,bvp_kurtosis,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_max,bvp_ptp
0,0.234130634774609 +/- 0.009149664978740079,0.14290095062864153 +/- 0.00946266117433212,0.056087089849739355 +/- 0.0049890512835165665,0.0258203005213125 +/- 0.002448631067485709,0.030910763569457246 +/- 0.007178333470772937,0.010671573137074541 +/- 0.0029278670989953764,0.03768782582030054 +/- 0.003421499136000359,-0.00141061024225696 +/- 0.0014526487926804148,0.02701625268322603 +/- 0.004759469926542194,0.02701625268322603 +/- 0.004759469926542194,0.03152407237043853 +/- 0.0022104656597289407,0.036859858938975795 +/- 0.0032185567036864347,0.02624961668199941 +/- 0.0023840284238671517,0.0565777368905244 +/- 0.005368204033448079,0.00481447408770318 +/- 0.0021380212221469943,0.018552591229684168 +/- 0.0010644927910279083,0.025697638761116227 +/- 0.0027863395747563685,0.0 +/- 0.0,2.2204460492503132e-17 +/- 0.0011717248190458527,2.2204460492503132e-17 +/- 0.0011717248190458527,0.00042931616068692113 +/- 0.0006605537941900626,0.0025145660840233176 +/- 0.002269242563630787
