,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_max,bvp_svd_entropy,bvp_iqr,bvp_pct_95,bvp_lineintegral,bvp_ptp,bvp_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_mean,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_std,bvp_energy,bvp_rms,bvp_min
0,-0.007017543859649156 +/- 0.004886379375949212,0.0614629794826048 +/- 0.003483100574207419,-0.024977698483496902 +/- 0.004013722278060541,-0.01638418079096048 +/- 0.002797178814182308,0.0035682426404995194 +/- 0.0016662415374513152,0.005619982158786774 +/- 0.0028935113547175983,0.0018138566755872554 +/- 0.0023088502964976627,0.005441570026761799 +/- 0.0018332515779718543,-0.017870948557835296 +/- 0.0028904539665489623,-0.0035979779958370873 +/- 0.0026343913835008086,0.0 +/- 0.0,-0.002319357716324755 +/- 0.001627586343550879,0.003211418376449571 +/- 0.0024186380502721166,0.004727921498661869 +/- 0.001636525471997269,0.0016057091882247577 +/- 0.0010655053741997753,-0.00047576568539995365 +/- 0.0010655053741997517,0.004252155813261926 +/- 0.0021567871312267186,-0.005173951828724388 +/- 0.0014210886881175656,-0.004014272970562028 +/- 0.0008331207687256685,-0.00909901873327389 +/- 0.0014700216585558543,-0.006452572108236731 +/- 0.000931338671624484,0.0014272970561997945 +/- 0.001443313838776292
