,bvp_pct_5,bvp_n_sign_changes,bvp_perm_entropy,bvp_n_above_mean,bvp_ptp,bvp_rms,bvp_max,bvp_kurtosis,bvp_lineintegral,bvp_n_below_mean,bvp_std,bvp_iqr_5_95,bvp_skewness,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_peaks,bvp_energy,bvp_min,bvp_iqr,bvp_svd_entropy
0,0.017424918227772812 +/- 0.0011377416871667355,-0.006363366042224228 +/- 0.0025027208340768067,-0.04448409158489445 +/- 0.0035163236393920753,0.03663395777579541 +/- 0.004818228748267401,0.020011894142134966 +/- 0.0024701831015093694,0.00029735355337494606 +/- 0.0009019179832353958,-0.00990187332738628 +/- 0.003658898924137046,0.02045792447219743 +/- 0.0037490139785844737,0.014867677668748113 +/- 0.002140119442812553,0.012250966399048468 +/- 0.002628847589093104,0.010496580434136172 +/- 0.0012045571870668498,0.004222420457924458 +/- 0.0012173350871518777,-0.00957478441867381 +/- 0.0030953348033715537,-0.0006244424620874489 +/- 0.0003104462238748156,0.0 +/- 0.0,-5.947071067501364e-05 +/- 0.0003202595781822484,0.009782931906036274 +/- 0.0016686277545760622,0.025631876300921775 +/- 0.003720604774217566,-0.006393101397561707 +/- 0.0012278217556980463,0.010496580434136182 +/- 0.0037164436210487266,0.027059173357121612 +/- 0.0037986843705432767,-0.007523044900386555 +/- 0.0034396750643989876
