,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_iqr,bvp_perm_entropy,bvp_svd_entropy,bvp_pct_5,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_n_sign_changes,bvp_skewness,bvp_lineintegral,bvp_min,bvp_kurtosis,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_max,bvp_ptp
0,0.40703427719821156 +/- 0.004789820429591819,0.12685543964232485 +/- 0.004782395498093958,0.14831594634873319 +/- 0.005547808868340979,-0.0001788375558867683 +/- 0.0025086885737705916,0.0013710879284649312 +/- 0.002666619284213987,0.04149031296572275 +/- 0.003369030378764773,0.005216095380029762 +/- 0.002290432125596189,-0.008077496274217656 +/- 0.002041021557766917,0.04718330849478386 +/- 0.004342005789330255,0.04718330849478386 +/- 0.004342005789330255,0.027481371087928398 +/- 0.0021067775913051878,0.012369597615499207 +/- 0.0027358509315478243,0.004143070044709318 +/- 0.0016831961732930503,0.03666169895678086 +/- 0.00421734871077769,0.009776453055141531 +/- 0.0034677888696867873,0.01436661698956777 +/- 0.0012701803727369581,0.03892697466467952 +/- 0.004160509671872254,0.0 +/- 0.0,0.000774962742175811 +/- 0.0007680535753636251,0.000774962742175811 +/- 0.0007680535753636251,-0.001549925484351755 +/- 0.0015303126859008455,-0.00032786885245906784 +/- 0.002726743329756033
