,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_max,bvp_svd_entropy,bvp_iqr,bvp_pct_95,bvp_lineintegral,bvp_ptp,bvp_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_mean,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_std,bvp_energy,bvp_rms,bvp_min
0,-0.029637726420986867 +/- 0.00205481376009945,0.007682698313554015 +/- 0.004423717978669761,0.07386008744534664 +/- 0.004134354245744443,0.06414740787008119 +/- 0.0046683040452354585,0.03229231730168645 +/- 0.0028732042473454287,0.01717676452217365 +/- 0.002586668237457689,-0.018800749531542815 +/- 0.005586329091526822,0.003997501561524053 +/- 0.0020894102040821556,-0.003404122423485345 +/- 0.0015328408734301203,0.01489693941286695 +/- 0.002510316859976105,0.0 +/- 0.0,-0.00046845721424110254 +/- 0.003709071605317491,-0.004809494066208652 +/- 0.002209211640703,0.0053404122423485025 +/- 0.0017357518090680873,0.0008744534665833914 +/- 0.0009452058682337078,0.0007807620237351709 +/- 0.000817379908076358,0.01499063085571517 +/- 0.003107393619945743,0.005527795128044954 +/- 0.0017724501716005528,-0.0011867582760774597 +/- 0.0019987507807620376,0.004497189256714551 +/- 0.0019058271458328724,-0.009525296689569062 +/- 0.0018277170379012336,0.003029356652092441 +/- 0.002324731217232517
