,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_max,bvp_svd_entropy,bvp_iqr,bvp_pct_95,bvp_lineintegral,bvp_ptp,bvp_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_mean,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_std,bvp_energy,bvp_rms,bvp_min
0,0.04402962048750388 +/- 0.003784071419831418,0.04270286948472697 +/- 0.0037970058779179835,0.03400185128046902 +/- 0.0020780571725372327,0.02980561555075596 +/- 0.002438105062034979,0.009534094415303973 +/- 0.002694975221019154,0.00931811169392166 +/- 0.002031728186751547,0.008485035482875703 +/- 0.0032719051012788094,0.004998457266275879 +/- 0.0023327439890695216,0.00364085158901577 +/- 0.00238919601142929,0.000863930885529185 +/- 0.00150398736278356,0.0 +/- 0.0,-0.00012341869793269789 +/- 0.0017410349866912695,-0.00027769207034860076 +/- 0.001747856715614758,-0.00033940141931496635 +/- 0.0015638785433476294,-0.0006479481641468276 +/- 0.0007738312992276565,-0.001573588398642356 +/- 0.0010088110289584759,-0.0021598272138228626 +/- 0.0015853418795020184,-0.0026843566800369813 +/- 0.0025332796390133967,-0.003887688984881177 +/- 0.0013673878312965328,-0.004659055846960791 +/- 0.0010182042579450772,-0.005399568034557212 +/- 0.0019575096483260674,-0.02585621721690833 +/- 0.002727804517778509
