,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_max,bvp_svd_entropy,bvp_iqr,bvp_pct_95,bvp_lineintegral,bvp_ptp,bvp_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_mean,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_std,bvp_energy,bvp_rms,bvp_min
0,-0.03727598566308242 +/- 0.0038011799928155533,0.007586618876941442 +/- 0.0036974356333199015,0.0354838709677419 +/- 0.0035285398866481115,0.031272401433691734 +/- 0.00429951933226561,-0.020430107526881746 +/- 0.003544684276976543,-0.027270011947431328 +/- 0.0022749192382711687,-0.005764635603345281 +/- 0.0021374301867162454,-0.013142174432497022 +/- 0.0018795857494088668,-0.0028076463560334775 +/- 0.00232207786446558,-0.013739545997610524 +/- 0.0030283851506897543,0.0 +/- 0.0,-0.006780167264038239 +/- 0.0018268731999250992,-0.004360812425328553 +/- 0.0036707984458153532,-0.005973715651135014 +/- 0.0025901413845494216,-0.0004181600955794784 +/- 0.00090792617404844,0.0015232974910393882 +/- 0.00038829151732377315,0.0012544802867383354 +/- 0.0018402535006869095,-0.011738351254480306 +/- 0.00276038025103034,-0.0032556750298685876 +/- 0.001588660232613178,0.0024790919952210055 +/- 0.002573035430619091,0.003942652329749085 +/- 0.001920900261745933,-0.01117084826762248 +/- 0.0025942712963690122
