,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_iqr,bvp_perm_entropy,bvp_svd_entropy,bvp_pct_5,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_n_sign_changes,bvp_skewness,bvp_lineintegral,bvp_min,bvp_kurtosis,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_max,bvp_ptp
0,0.13376701966717103 +/- 0.007228175147335,0.17055975794251138 +/- 0.007178098918279148,0.008804841149773113 +/- 0.005565101839666444,0.0452042360060515 +/- 0.004736385338420454,0.035068078668683854 +/- 0.004913323575378994,0.015521936459909269 +/- 0.004018742096519881,-0.010257186081694347 +/- 0.004131961922186589,-6.051437216335609e-05 +/- 0.001260675743176955,0.04193645990922849 +/- 0.0026315055861009197,0.04193645990922849 +/- 0.0026315055861009197,-0.018668683812405384 +/- 0.003844091839949666,-0.029167927382753357 +/- 0.0041557118822122645,0.015794251134644534 +/- 0.003272255572670691,-0.010892586989409925 +/- 0.0069208972855653045,-0.007836611195158804 +/- 0.0029997371644669623,0.004478063540090815 +/- 0.0019222245294122538,-0.010045385779122496 +/- 0.004513901651793411,0.0 +/- 0.0,-0.0003328290468985862 +/- 0.001515580004401564,-0.0003328290468985862 +/- 0.001515580004401564,-0.010045385779122517 +/- 0.0026852293775895815,-0.008169440242057447 +/- 0.002215189738907486
