,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_iqr,bvp_perm_entropy,bvp_svd_entropy,bvp_pct_5,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_n_sign_changes,bvp_skewness,bvp_lineintegral,bvp_min,bvp_kurtosis,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_max,bvp_ptp
0,0.5028462998102468 +/- 0.007773712859078333,0.15939278937381401 +/- 0.007056113866942197,0.2086337760910816 +/- 0.006796257117550647,0.008918406072106245 +/- 0.0035886294629991866,0.007495256166982922 +/- 0.004069878207312104,0.00012650221378872616 +/- 0.00426698924111902,-0.002719797596457951 +/- 0.003609194843184585,-0.008096141682479453 +/- 0.003995848316783591,0.04013282732447817 +/- 0.0033092178807197906,0.04013282732447817 +/- 0.0033092178807197906,0.03266919671094243 +/- 0.004637324254212503,0.032827324478178356 +/- 0.002386838996092745,-0.0022454142947501477 +/- 0.0036237143730306035,0.12030360531309296 +/- 0.003935316946313056,0.11220746363061354 +/- 0.003227666242169024,-0.0022454142947501586 +/- 0.0014864010120177252,0.07634408602150534 +/- 0.004290365055562716,0.0 +/- 0.0,0.0004743833017077814 +/- 0.001051282108703002,0.0004743833017077814 +/- 0.0010886726425084364,0.011669829222011374 +/- 0.0018999036427420127,0.05774826059456038 +/- 0.004515260796350354
