,bvp_pct_5,bvp_n_sign_changes,bvp_perm_entropy,bvp_n_above_mean,bvp_ptp,bvp_rms,bvp_max,bvp_kurtosis,bvp_lineintegral,bvp_n_below_mean,bvp_std,bvp_iqr_5_95,bvp_skewness,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_peaks,bvp_energy,bvp_min,bvp_iqr,bvp_svd_entropy
0,0.0633446467139772 +/- 0.0042036026227815155,0.05134217834001853 +/- 0.004642987795366038,0.04535637149028082 +/- 0.0036974149161234796,0.03714902807775381 +/- 0.002334375849352382,0.03190373341561249 +/- 0.0018316349373225325,0.02110459734649802 +/- 0.0009173754240862868,0.020271521135452053 +/- 0.0038116451719207435,0.017432891082999093 +/- 0.0025415338303253327,0.01351434742363471 +/- 0.0026355021911832663,0.012218451095340976 +/- 0.0061372111524532254,0.006448626966985527 +/- 0.0006961131856018732,0.0043813637766121905 +/- 0.0018605138453170417,0.0033940141931502856 +/- 0.0026362245434487933,0.0004628201172477975 +/- 0.00024875833842331825,0.0 +/- 0.0,-0.00037025609379818245 +/- 0.0005982943359970697,-0.0009873495834618828 +/- 0.0012170986068075402,-0.001110768281394592 +/- 0.005167029584802055,-0.00799136069114469 +/- 0.0019092537493866205,-0.00897871027460655 +/- 0.0034259805673682027,-0.009842641160135756 +/- 0.004643500373921091,-0.023603825979635874 +/- 0.0034087084785500675
