,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_max,bvp_svd_entropy,bvp_iqr,bvp_pct_95,bvp_lineintegral,bvp_ptp,bvp_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_mean,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_std,bvp_energy,bvp_rms,bvp_min
0,-0.009388016661326548 +/- 0.002086605595022732,0.035277154758090304 +/- 0.002860277335017199,0.012528035885933953 +/- 0.0032595333193299516,-0.020346042934956798 +/- 0.00362856509224804,-0.002242870874719682 +/- 0.001980331578386711,0.01864786927266897 +/- 0.0022327781339550735,0.004485741749439232 +/- 0.0031031848799239364,-0.003780839474527442 +/- 0.0014598892342062837,-0.0010893944248638765 +/- 0.0027081764317994973,-0.012528035885934052 +/- 0.0018542308614200825,0.0 +/- 0.0,-0.011919256648510124 +/- 0.0027888567955128307,0.0023710349247035743 +/- 0.0017385017579302252,6.408202499194048e-05 +/- 0.002050624799743657,0.000704902274911845 +/- 0.00044857417494390857,0.00041653316244787407 +/- 0.0007589054330232007,-0.004133290611983387 +/- 0.00252067278631424,0.003172060237103436 +/- 0.000987050419785286,0.0033002242870874164 +/- 0.0011103956072517468,-0.0001281640499840253 +/- 0.0012259613245568198,-0.0011855174623518483 +/- 0.0012413566567004415,-0.0053508490868312 +/- 0.0019805907671291974
