,bvp_pct_5,bvp_n_sign_changes,bvp_perm_entropy,bvp_n_above_mean,bvp_ptp,bvp_rms,bvp_max,bvp_kurtosis,bvp_lineintegral,bvp_n_below_mean,bvp_std,bvp_iqr_5_95,bvp_skewness,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_peaks,bvp_energy,bvp_min,bvp_iqr,bvp_svd_entropy
0,0.038737584107657784 +/- 0.003253227997013363,0.030438961871195113 +/- 0.002785910300452961,-0.0303107978212112 +/- 0.005422793463131051,0.008811278436398572 +/- 0.0010936269250801619,0.007145145786606832 +/- 0.0031752950536050165,0.0063120794617109845 +/- 0.0014475305348383744,0.0267222044216597 +/- 0.0033056636658837435,0.021403396347324542 +/- 0.00270665967086739,0.0001922460749759325 +/- 0.0018966547371930453,0.09397628965075294 +/- 0.005116639708986597,0.08795257930150592 +/- 0.004910226361822154,-0.0041332906119833646 +/- 0.0023125088850709454,-0.0017302146747837476 +/- 0.0016224272862764583,0.0008010253123998279 +/- 0.00048061518743994415,0.0 +/- 0.0,-0.0007689842999039187 +/- 0.000539964740350944,0.005959628324255006 +/- 0.0018912341638415717,0.07106696571611659 +/- 0.005821949838505047,-0.004966356936879235 +/- 0.0010936269250801521,0.024767702659404013 +/- 0.0026384757290663545,0.028997116308875324 +/- 0.0031984891575278403,0.021595642422300533 +/- 0.004280084454853326
