,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_max,bvp_svd_entropy,bvp_iqr,bvp_pct_95,bvp_lineintegral,bvp_ptp,bvp_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_mean,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_std,bvp_energy,bvp_rms,bvp_min
0,0.020791168353265877 +/- 0.00283651176445192,0.03593989573750385 +/- 0.003902591418566808,0.0034958601655933675 +/- 0.004054801515134146,0.010671573137074508 +/- 0.003546600992284802,0.0017479300827966892 +/- 0.004471374491826477,0.009935602575896952 +/- 0.003166717115835764,-0.0007666360012266282 +/- 0.002522220793005595,-0.013339466421343149 +/- 0.0025147530614622452,0.00128794848206073 +/- 0.003233132254669646,-0.00668506593069611 +/- 0.003926613505675341,0.0 +/- 0.0,-0.0015332720024532343 +/- 0.0019731012501864806,-0.0032505366452008633 +/- 0.001386403502662665,0.0022385771235817085 +/- 0.0019970242447304486,0.0013492793621588395 +/- 0.0006746396810794324,0.00018399264029439477 +/- 0.0009117490798723465,-0.008770315854032507 +/- 0.0017084806227763297,-0.02318307267709292 +/- 0.0029958110375516277,0.005059797608095673 +/- 0.001280993472812345,-0.0024532352039251747 +/- 0.001963546224297116,-0.013124808340999683 +/- 0.0018183338951700187,-0.01619135234590615 +/- 0.0020789268637446665
