,bvp_pct_5,bvp_n_sign_changes,bvp_perm_entropy,bvp_n_above_mean,bvp_ptp,bvp_rms,bvp_max,bvp_kurtosis,bvp_lineintegral,bvp_n_below_mean,bvp_std,bvp_iqr_5_95,bvp_skewness,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_peaks,bvp_energy,bvp_min,bvp_iqr,bvp_svd_entropy
0,-0.001818181818181841 +/- 0.0015853455912932383,0.0039046199701937125 +/- 0.0029095856020713707,0.005573770491803265 +/- 0.003958850261996472,-0.007809239940387491 +/- 0.0029045431213305124,0.0035767511177347 +/- 0.001927061684082829,0.002026825633382989 +/- 0.0016903066323407231,0.019016393442622924 +/- 0.0024023179349758473,0.02372578241430697 +/- 0.0010763320468117966,0.01236959761549924 +/- 0.0017995181935169724,0.008971684053651252 +/- 0.003459195855600579,0.011892697466467917 +/- 0.0017906096328912779,-0.006318926974664696 +/- 0.0018169598395383995,0.007630402384500712 +/- 0.0029331540030146136,-0.0005961251862891426 +/- 0.000480611490211537,0.0 +/- 0.0,-0.0021460506706408532 +/- 0.0008086235449329626,-0.020059612518628957 +/- 0.0030485552938544036,-0.013084947839046235 +/- 0.0055817343903780394,-0.005633383010432225 +/- 0.00132260552800798,0.0012220566318926873 +/- 0.003070044709388973,-0.04581222056631895 +/- 0.0034812128661756998,0.02220566318926972 +/- 0.00467920299939329
