,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_iqr,bvp_perm_entropy,bvp_svd_entropy,bvp_pct_5,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_n_sign_changes,bvp_skewness,bvp_lineintegral,bvp_min,bvp_kurtosis,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_max,bvp_ptp
0,0.41864459712679575 +/- 0.006434161258653677,0.10902560899437855 +/- 0.006045256374321235,0.1949718925671456 +/- 0.00635607425471577,0.02326670830730798 +/- 0.003605058207562547,0.024297314178638396 +/- 0.007553387361814378,-0.013803872579637689 +/- 0.00302726316453531,0.006995627732667131 +/- 0.0021780881666661855,-0.002654590880699492 +/- 0.0038153628116397863,0.06124297314178643 +/- 0.0030836047615233095,0.06124297314178643 +/- 0.0030836047615233095,0.018519675202998166 +/- 0.004456339036483267,0.0365708931917552 +/- 0.004976241745742468,0.03700811992504688 +/- 0.0020538642157973135,0.2290755777638976 +/- 0.0071370361536704785,0.09578388507183014 +/- 0.0039430878524096226,0.006183635227982554 +/- 0.0018779883046062475,0.05858838226108687 +/- 0.0051586099662600795,0.0 +/- 0.0,0.0016239850093691555 +/- 0.0011751959851484639,0.0016239850093691555 +/- 0.0011751959851484639,-0.0037476577139287093 +/- 0.0009472673883887074,0.03897564022485951 +/- 0.003829524311297798
