,bvp_pct_5,bvp_n_sign_changes,bvp_perm_entropy,bvp_n_above_mean,bvp_ptp,bvp_rms,bvp_max,bvp_kurtosis,bvp_lineintegral,bvp_n_below_mean,bvp_std,bvp_iqr_5_95,bvp_skewness,bvp_sum,bvp_entropy,bvp_mean,bvp_pct_95,bvp_peaks,bvp_energy,bvp_min,bvp_iqr,bvp_svd_entropy
0,0.005397117448635369 +/- 0.002076211086146694,-0.006531738730450809 +/- 0.0030265717417164387,0.01600735970561178 +/- 0.0031773894748822152,-0.009812940815700732 +/- 0.0030295219957628917,-0.019809874271695817 +/- 0.0032138785664701346,-0.002851885924563058 +/- 0.0012647403021957277,0.00892364305427783 +/- 0.004174218628095604,-0.0029132168046611673 +/- 0.0038478712640922347,0.017172646427476224 +/- 0.004399181561589531,-0.0047838086476540975 +/- 0.0077301242743222694,-0.005519779208831644 +/- 0.0009697263600638963,-0.0034651947255443295 +/- 0.0013921569411611246,0.005305121128488188 +/- 0.002098062984740546,-0.0008586323213738423 +/- 0.0005946249441786341,0.0 +/- 0.0,-0.0006746396810794475 +/- 0.0006102345520433112,0.004415823367065308 +/- 0.0019549067709916466,0.038975774302361224 +/- 0.004893900642243934,0.02048451395277523 +/- 0.0009677849640024324,0.0048451395277522066 +/- 0.004235384647806082,-0.02710824900337322 +/- 0.003584578766317705,0.015884697945415506 +/- 0.0029661581819917337
