,bvp_rms,bvp_std,bvp_pct_95,bvp_energy,bvp_iqr,bvp_perm_entropy,bvp_svd_entropy,bvp_pct_5,bvp_n_above_mean,bvp_n_below_mean,bvp_peaks,bvp_n_sign_changes,bvp_skewness,bvp_lineintegral,bvp_min,bvp_kurtosis,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_max,bvp_ptp
0,0.24644662503716924 +/- 0.0075843228388604725,-0.0220933690157597 +/- 0.0072788481441518815,0.0874219446922391 +/- 0.005540679012240082,-0.004103479036574442 +/- 0.004329124623289539,-0.0032114183764495596 +/- 0.003589982342619466,0.000773119238774933 +/- 0.004826296417549443,0.013767469521260834 +/- 0.003395694257033769,-0.0010704727921498236 +/- 0.0010655053741997593,-0.0038953315492119443 +/- 0.0024929863715400687,-0.0038953315492119443 +/- 0.0024929863715400687,0.0291109128754089 +/- 0.003959271216914694,-0.01819803746654768 +/- 0.0030752740942843588,0.0013380909901873684 +/- 0.0015350472196420145,0.03910199226880765 +/- 0.004278689290853188,0.048468629200119 +/- 0.0034778927189327343,-0.0033303597977995315 +/- 0.0021434220982384775,0.025393993458221863 +/- 0.004321765637591229,0.0 +/- 0.0,2.9735355337523473e-05 +/- 0.0009256248835131369,2.2204460492503132e-17 +/- 0.0009213162881254638,0.0005649717514124464 +/- 0.0007092988665998637,0.02099316086827243 +/- 0.004137811189247447
