,bvp_perm_entropy,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_max,bvp_svd_entropy,bvp_iqr,bvp_pct_95,bvp_lineintegral,bvp_ptp,bvp_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_mean,bvp_sum,bvp_skewness,bvp_kurtosis,bvp_std,bvp_energy,bvp_rms,bvp_min
0,0.011195445920303615 +/- 0.0042786931120272756,0.02950664136622393 +/- 0.0040079696614287895,0.06676154332700826 +/- 0.005078733045135643,0.04977862112586974 +/- 0.003522240554668133,0.03437697659709047 +/- 0.003118125608022095,0.01739405439595194 +/- 0.0018975332068311257,0.00936116382036688 +/- 0.002350525512468328,0.008032890575585094 +/- 0.0013357819153664158,-0.003826691967109408 +/- 0.002215820879899239,-6.325110689436864e-05 +/- 0.0024035420619860784,0.0 +/- 0.0,0.007273877292852648 +/- 0.003367787352808138,0.0024984187223276444 +/- 0.002393743133480855,0.0028779253636939004 +/- 0.002142383245343449,-0.0005060088551549491 +/- 0.0009920548476507602,0.0013598987982289868 +/- 0.0010868336671372451,0.027039848197343487 +/- 0.002169291668518984,-0.0035104364326375647 +/- 0.0018137192863933688,-0.005123339658443993 +/- 0.0017077798861479996,-0.010056925996204924 +/- 0.0015673006569720178,-0.005186590765338362 +/- 0.001976027748489996,0.020936116382036705 +/- 0.004079083450319095
