,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_pct_95,bvp_peaks,bvp_iqr,scr_lineintegral,scl_energy,scl_rms,bvp_kurtosis,bvp_pct_5,bvp_lineintegral,bvp_energy,scr_pct_95,hrv_lineintegral,scl_pct_5,hrv_pct_5,scr_ptp,bvp_rms,scl_n_below_mean,bvp_iqr_5_95,scl_min,scr_max,bvp_max,scl_n_above_mean,hrv_svd_entropy,hrv_sum,scl_perm_entropy,scr_mean,bvp_min,scl_mean,bvp_ptp,scr_iqr_5_95,scr_svd_entropy,scl_iqr_5_95,scl_sum,scr_std,scl_iqr,hrv_peaks,scr_n_below_mean,scl_ptp,scr_rms,hrv_n_below_mean,scr_energy,scr_entropy,scl_max,hrv_n_above_mean,bvp_skewness,scr_skewness,bvp_std,hrv_rms,hrv_perm_entropy,scl_pct_95,bvp_sum,scr_min,hrv_skewness,scr_pct_5,bvp_mean,scr_peaks,scr_n_sign_changes,hrv_n_sign_changes,scl_peaks,bvp_entropy,scl_n_sign_changes,hrv_std,scr_sum,scr_kurtosis,scl_lineintegral,hrv_mean,hrv_iqr_5_95,scl_skewness,scr_perm_entropy,scl_kurtosis,scr_n_above_mean,hrv_kurtosis,bvp_n_sign_changes,scl_std,hrv_iqr,hrv_ptp,hrv_entropy,hrv_min,hrv_energy,scr_iqr,hrv_max,hrv_pct_95,scl_entropy,scl_svd_entropy,bvp_svd_entropy
0,0.03849583828775266 +/- 0.004017481181593656,0.01923305588585015 +/- 0.004535705290206663,-0.003953626634958396 +/- 0.003245640073164757,0.005053507728894157 +/- 0.0012681765165102005,-0.019292508917954854 +/- 0.00174578440666183,0.0033590963139119912 +/- 0.0022523598976830843,0.010434007134363843 +/- 0.001704809864321002,0.003745541022592147 +/- 0.0015110897773054648,0.004458977407847775 +/- 0.0007159093090839482,-0.0022592152199762626 +/- 0.0011905460401011125,0.008531510107015439 +/- 0.0019036578652301354,0.0036860879904874965 +/- 0.0016454640312839458,0.00704518430439951 +/- 0.0010128849606064658,0.0006539833531509998 +/- 0.0013993581802544184,0.0037158145065398496 +/- 0.002682807780587031,-0.0001486325802615873 +/- 0.0016723642305630454,-0.0017835909631391366 +/- 0.0012611892648987186,0.004756242568370972 +/- 0.0011890606420927458,0.0006837098692033083 +/- 0.0013429675384157643,0.0011593341260404233 +/- 0.0006011815819309104,0.0014268727705112783 +/- 0.0010280390288817127,0.0010701545778834642 +/- 0.0014392055216302284,-0.001218787158145085 +/- 0.0010336110969508755,0.0021997621878715678 +/- 0.0013635368538858052,0.00047562425683710384 +/- 0.000356718192627814,-0.006420927467300852 +/- 0.00129711202314338,-0.004785969084423325 +/- 0.0016414313546110142,0.000564803804994074 +/- 0.00033762832020216814,0.00023781212841852417 +/- 0.0016646848989298555,0.002645659928656341 +/- 0.0014830522810066972,-0.005499405469678986 +/- 0.0014395124866591112,-0.0007431629013079921 +/- 0.0013244155416138582,0.008234244946492253 +/- 0.0013028898335797378,-0.0018727705112961067 +/- 0.0010556052856459347,-0.0010107015457788582 +/- 0.0010978707082413607,-0.007193816884661142 +/- 0.0014851362659687097,0.0001486325802615873 +/- 0.001714114535474264,0.0010404280618311224 +/- 0.0010982730797806772,5.945303210463937e-05 +/- 0.0004161712247324756,-0.0004161712247324867 +/- 0.0009877079504064421,0.000802615933412587 +/- 0.0016230242205373087,0.0005648038049940185 +/- 0.001271308250912189,-0.000564803804994074 +/- 0.00046907651123840786,0.0021700356718192372 +/- 0.0014259435142938706,0.00011890606420927874 +/- 0.0003567181926278362,0.006896551724137901 +/- 0.0016107273702906033,0.0006837098692033083 +/- 0.0005648038049940285,-0.004934601664684924 +/- 0.0012834145746089532,-0.0005053507728894346 +/- 0.0007642663574425018,0.007788347205707491 +/- 0.0015145944355359126,-0.003299643281807396 +/- 0.0010421253354909758,0.000891795481569535 +/- 0.0007159093090839482,0.012752675386444678 +/- 0.0019239739744690192,-0.0002080856123662378 +/- 0.00046147962830738864,-0.00029726516052319685 +/- 0.00018800699525377452,0.0010404280618311224 +/- 0.0010982730797806741,-0.0002080856123662489 +/- 0.0008620689655172491,0.00023781212841854636 +/- 0.0004566674047484234,-0.0005350772889417543 +/- 0.00011890606420927873,-0.00014863258026159842 +/- 0.00014863258026159842,0.0 +/- 0.0,-0.00023781212841855748 +/- 0.00011890606420927873,0.0 +/- 0.0,-0.0007431629013079921 +/- 0.00027406493630479197,0.00014863258026157622 +/- 0.0011983141718636449,0.000891795481569535 +/- 0.0011964691912900124,0.00047562425683708167 +/- 0.0009324843722567212,-0.0006837098692033305 +/- 0.0009952835340536915,-0.0035374554102259427 +/- 0.0014222204178246673,-0.00023781212841854636 +/- 0.0010783803297988886,-1.1102230246251566e-17 +/- 0.0007401842804987386,0.00023781212841853528 +/- 0.000648556011571673,0.001961950059452988 +/- 0.0005182995176624045,0.000356718192627814 +/- 0.0006207078780564939,0.00026753864447085494 +/- 0.000586298541121151,-0.004726516052318686 +/- 0.0021206072327005785,0.008115338882282986 +/- 0.001226016089613627,2.972651605229748e-05 +/- 0.0011078861565745732,0.0014863258026159066 +/- 0.0016443896178287099,0.0025862068965516794 +/- 0.0014565992865636249,0.0019322235434006795 +/- 0.0009138184392948662,0.00475624256837095 +/- 0.0008818309734953154,-0.0012782401902497464 +/- 0.0013946140434886972,0.000802615933412587 +/- 0.001516052318668262,-0.004994054696789552 +/- 0.001496989097742451,-0.004904875148632604 +/- 0.001923055171181421,-0.001278240190249713 +/- 0.0011968384149344462,0.0003864447086801337 +/- 0.0024622816159189974
