,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_pct_95,bvp_peaks,bvp_iqr,scr_lineintegral,scl_energy,scl_rms,bvp_kurtosis,bvp_pct_5,bvp_lineintegral,bvp_energy,scr_pct_95,hrv_lineintegral,scl_pct_5,hrv_pct_5,scr_ptp,bvp_rms,scl_n_below_mean,bvp_iqr_5_95,scl_min,scr_max,bvp_max,scl_n_above_mean,hrv_svd_entropy,hrv_sum,scl_perm_entropy,scr_mean,bvp_min,scl_mean,bvp_ptp,scr_iqr_5_95,scr_svd_entropy,scl_iqr_5_95,scl_sum,scr_std,scl_iqr,hrv_peaks,scr_n_below_mean,scl_ptp,scr_rms,hrv_n_below_mean,scr_energy,scr_entropy,scl_max,hrv_n_above_mean,bvp_skewness,scr_skewness,bvp_std,hrv_rms,hrv_perm_entropy,scl_pct_95,bvp_sum,scr_min,hrv_skewness,scr_pct_5,bvp_mean,scr_peaks,scr_n_sign_changes,hrv_n_sign_changes,scl_peaks,bvp_entropy,scl_n_sign_changes,hrv_std,scr_sum,scr_kurtosis,scl_lineintegral,hrv_mean,hrv_iqr_5_95,scl_skewness,scr_perm_entropy,scl_kurtosis,scr_n_above_mean,hrv_kurtosis,bvp_n_sign_changes,scl_std,hrv_iqr,hrv_ptp,hrv_entropy,hrv_min,hrv_energy,scr_iqr,hrv_max,hrv_pct_95,scl_entropy,scl_svd_entropy,bvp_svd_entropy
0,0.019654427645788362 +/- 0.002097437136606892,0.013051527306386956 +/- 0.002164450466806002,0.011447084233261384 +/- 0.0024623886087909727,0.008299907435976594 +/- 0.0011985760320613848,0.0074668312249306255 +/- 0.0022155289195947194,0.007034865782166044 +/- 0.0007532586001686999,0.00635606294353599 +/- 0.0010526826355589142,0.005152730638691793 +/- 0.0010781490410154972,0.004381363776612213 +/- 0.0013784824377469278,0.004011107682813986 +/- 0.0008506046746121679,0.0038876889848812545 +/- 0.0008856957787354125,0.0035791422400494265 +/- 0.0008639308855291579,0.0035482875655662325 +/- 0.00070696940681206,0.003332304844183931 +/- 0.0016373340526284045,0.0029003394014193717 +/- 0.0015377890520675212,0.0028694847269362 +/- 0.0010603418869139015,0.0028694847269361556 +/- 0.0007811779636638337,0.002838630052452973 +/- 0.0007532586001687071,0.0028077753779698123 +/- 0.001116325363475809,0.0026535020055538983 +/- 0.0007707495215548891,0.0024683739586547904 +/- 0.0007169978425561504,0.002406664609688425 +/- 0.0010121085755542543,0.002221536562789295 +/- 0.0006871662280567769,0.0019746991669238323 +/- 0.0019327935530226144,0.0019438444924406272 +/- 0.00033940141931501074,0.001882135143474295 +/- 0.0010639271613431993,0.0017587164455415416 +/- 0.0009261543363038413,0.0017587164455415305 +/- 0.00033940141931501074,0.0016044430731256276 +/- 0.0014058359456827411,0.0015427337241592399 +/- 0.0013378268058425779,0.0014193150262265196 +/- 0.0009479970068335218,0.0013267510027769713 +/- 0.0008840819982656204,0.0009873495834619383 +/- 0.0008483632881744756,0.0009873495834619383 +/- 0.0008921217090281364,0.0009256402344955617 +/- 0.0010777074481069335,0.0008639308855292183 +/- 0.0007902652560854953,0.0008330762110460354 +/- 0.000793271220745575,0.0008330762110460354 +/- 0.0005862388151804889,0.0007713668620796699 +/- 0.00037153948098711797,0.0007713668620796477 +/- 0.0009878315701068864,0.0006788028386301104 +/- 0.0007781252831174604,0.0004936747917309914 +/- 0.0012202233837263238,0.000431965442764648 +/- 0.0002827877627248492,0.0004011107682814319 +/- 0.000915817468661272,0.0003702560937982713 +/- 0.0003598242452851431,0.0003394014193150663 +/- 0.0009095589616157795,0.00027769207034870067 +/- 0.0005596531054371464,0.0002468373958655401 +/- 0.0015660077186608608,0.0002159827213823573 +/- 0.00041510719059162176,0.0001851280468991634 +/- 0.0009579867137463732,0.0001542733724159695 +/- 0.0007203096285053302,0.0001542733724159584 +/- 0.0005894777283105041,0.0001234186979327756 +/- 0.0008416033136060509,9.25640234496039e-05 +/- 0.00033940141931505617,6.170934896642111e-05 +/- 0.0003598242452851469,6.170934896641001e-05 +/- 0.0005308438918261575,6.17093489663989e-05 +/- 0.000431965442764602,3.0854674483227204e-05 +/- 0.00025629817534462377,3.0854674483205005e-05 +/- 0.0001661575071624641,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.085467448311618e-05 +/- 0.0010088110289584618,-9.256402344950398e-05 +/- 0.001265041653810541,-0.00021598272138225738 +/- 0.0005172185934662328,-0.0003085467448317836 +/- 0.0010417737128129657,-0.00030854674483180575 +/- 0.0011544762069651022,-0.00046282011724769757 +/- 0.0015747979210336104,-0.0005553841406972682 +/- 0.0005655755254496645,-0.0006170934896636449 +/- 0.00047799856170409316,-0.0008022215365627416 +/- 0.0006646300286497266,-0.0008947855600123011 +/- 0.0004011107682813764,-0.0009256402344954839 +/- 0.0003650774318481547,-0.0011107682813945806 +/- 0.0009678733194296846,-0.0011724776303609573 +/- 0.0010759392640643467,-0.0014501697007096137 +/- 0.001023798828943987,-0.0016352977476087106 +/- 0.0014541032604687624,-0.0016352977476087327 +/- 0.0014606356530138395,-0.0023449552607219372 +/- 0.000678802838630065,-0.0025917926565874215 +/- 0.000604625669307804,-0.00351743289108295 +/- 0.0016280044379232146,-0.0040728170317802515 +/- 0.0014458962682949755,-0.0042579450786793815 +/- 0.0011361896105844989,-0.006818883060783654 +/- 0.0015331389384517031,-0.013236655353285987 +/- 0.0014435899494340632,-0.017432891082999048 +/- 0.002061729573870788
