,bvp_rms,hrv_rms,hrv_mean,hrv_sum,hrv_pct_95,bvp_std,hrv_pct_5,hrv_n_below_mean,hrv_n_above_mean,bvp_min,hrv_iqr_5_95,hrv_max,bvp_lineintegral,scr_rms,scl_iqr_5_95,bvp_perm_entropy,bvp_peaks,scl_lineintegral,bvp_pct_95,hrv_min,hrv_ptp,bvp_iqr_5_95,scr_max,scr_ptp,scl_entropy,bvp_pct_5,bvp_ptp,hrv_lineintegral,bvp_n_below_mean,bvp_n_above_mean,bvp_iqr,hrv_std,scr_iqr,scl_pct_5,hrv_entropy,scl_svd_entropy,scr_energy,hrv_skewness,bvp_kurtosis,scr_peaks,scr_lineintegral,scl_perm_entropy,hrv_kurtosis,hrv_energy,scl_pct_95,scl_energy,hrv_iqr,scl_n_below_mean,scl_n_above_mean,scr_std,hrv_svd_entropy,scl_kurtosis,bvp_skewness,hrv_peaks,scr_skewness,scr_perm_entropy,scr_n_sign_changes,scr_min,scr_n_below_mean,scr_n_above_mean,bvp_entropy,scl_peaks,hrv_n_sign_changes,bvp_max,bvp_sum,bvp_mean,scl_iqr,scr_pct_5,scl_n_sign_changes,scl_mean,scl_sum,scl_max,scr_kurtosis,scl_skewness,scr_pct_95,scr_iqr_5_95,scr_svd_entropy,scr_entropy,hrv_perm_entropy,bvp_energy,scl_ptp,scl_min,scl_rms,scl_std,bvp_svd_entropy,bvp_n_sign_changes,scr_mean,scr_sum
0,0.21585956416464894 +/- 0.006165425848189455,0.18486682808716712 +/- 0.008230887546638956,0.24019370460048428 +/- 0.007751020969738071,0.24019370460048428 +/- 0.007751020969738071,0.12297215496368041 +/- 0.00657142199178531,0.22018765133171914 +/- 0.00649599226495342,0.09388619854721553 +/- 0.005649032876769561,0.1988801452784504 +/- 0.007752498136893269,0.10460048426150123 +/- 0.009616127574968818,0.022215496368038767 +/- 0.004038487603903369,0.09573244552058115 +/- 0.003206090243733392,0.15296610169491526 +/- 0.005549893507240738,0.015042372881355992 +/- 0.005387154141471597,0.006265133171912874 +/- 0.0029063570864254653,0.012288135593220362 +/- 0.00309309595424727,-0.011834140435835316 +/- 0.0024827627766120792,-0.008202179176755397 +/- 0.003988846912899981,0.007052058111380178 +/- 0.0022732019044340705,0.0239709443099274 +/- 0.003691501474210497,0.1281476997578693 +/- 0.0057604732461841775,0.009170702179176782 +/- 0.004165445085503975,0.013559322033898346 +/- 0.005056925507489281,0.005871670702179222 +/- 0.0021707531570267706,0.005871670702179232 +/- 0.0023530014195613526,0.014315980629539992 +/- 0.00263177998890174,0.0032082324455206092 +/- 0.005441548575779458,0.007808716707021812 +/- 0.0032676439651975224,0.026392251815980684 +/- 0.0022519461546898632,0.062257869249394714 +/- 0.0048047284605499735,0.062257869249394714 +/- 0.0048047284605499735,0.04951573849878939 +/- 0.006200095807615802,0.1230629539951574 +/- 0.003687528912958344,0.00160411622276031 +/- 0.0012555973675963477,0.007142857142857184 +/- 0.0028783277065299604,-0.00045399515738495653 +/- 0.001881632087453943,0.030811138014527895 +/- 0.0025351563669941566,9.079903147701796e-05 +/- 0.00019379915972859437,-0.006295399515738464 +/- 0.004619560297418621,0.0061440677966101975 +/- 0.0021403677007551295,0.00015133171912836695 +/- 0.00038877822574650243,0.026331719128329312 +/- 0.0038427530867079615,0.004479418886198572 +/- 0.000974181412798478,0.0009987893462469976 +/- 0.0019096599944730315,0.0057808716707022255 +/- 0.0034012961146471484,0.002300242130750629 +/- 0.0010147127490460332,0.0009685230024213398 +/- 0.0003529631897606018,0.03810532687651336 +/- 0.004972254597687864,0.0012106537530266691 +/- 0.000927948530069959,0.0012106537530266691 +/- 0.000927948530069959,0.002300242130750629 +/- 0.002963011682934734,0.027269975786924982 +/- 0.004225272656282382,0.001725181598062986 +/- 0.0019803072400672614,0.02950968523002425 +/- 0.004282981748815025,0.020217917675544827 +/- 0.003410306542615789,0.0008474576271186862 +/- 0.0009455508082211318,0.007021791767554519 +/- 0.001481505841467381,0.002148910411622307 +/- 0.0011116445322159364,-9.079903147698464e-05 +/- 0.0001937991597285753,0.0007869249394673372 +/- 0.001050202879715329,0.0007869249394673372 +/- 0.001050202879715329,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.002239709443099236 +/- 0.00147779123677163,0.0007566585956416572 +/- 0.0010418834429817563,0.0007566585956416572 +/- 0.0010418834429817563,0.0015738498789346523 +/- 0.0005028222677311122,-3.0266343825646747e-05 +/- 0.00016298924961058803,0.0002421307506053516 +/- 0.0005207218684650387,0.0013619854721549918 +/- 0.0013416561900303665,0.0013619854721549918 +/- 0.0013416561900303665,6.0532687651360105e-05 +/- 0.0008321868695440454,0.0038135593220339327 +/- 0.0013137127369376857,0.00901937046004847 +/- 0.0024468986599767194,-0.0011501210653752536 +/- 0.0007751966389143854,-0.0012106537530265915 +/- 0.0010571579416811731,0.014951573849878986 +/- 0.002687405917726755,0.0043280871670702496 +/- 0.002110195885418067,-9.079903147697354e-05 +/- 0.0013673555687743985,0.04915254237288139 +/- 0.0058425803932269415,0.0017554479418886437 +/- 0.002574596890815587,0.008928571428571452 +/- 0.00213265000362627,0.00541767554479422 +/- 0.0016380216861664248,0.0018765133171913194 +/- 0.003013895710533821,0.03510895883777243 +/- 0.002790419024604382,0.04418886198547221 +/- 0.002962393293763225,0.00033292978208236955 +/- 0.001043640414622683,0.00033292978208236955 +/- 0.001043640414622683
