,hrv_lineintegral,bvp_peaks,scl_rms,hrv_iqr_5_95,scr_lineintegral,bvp_iqr,bvp_n_below_mean,scl_sum,scl_pct_95,bvp_max,scl_min,scl_iqr,hrv_rms,scr_ptp,hrv_mean,scr_svd_entropy,bvp_rms,hrv_svd_entropy,scl_mean,hrv_max,bvp_min,scl_energy,scl_entropy,bvp_svd_entropy,scl_std,hrv_std,hrv_peaks,bvp_kurtosis,scl_lineintegral,hrv_pct_5,scl_n_above_mean,scr_n_below_mean,bvp_lineintegral,scr_iqr,scl_n_below_mean,scr_perm_entropy,hrv_kurtosis,hrv_skewness,bvp_sum,bvp_pct_5,scl_peaks,bvp_mean,bvp_std,bvp_energy,scl_ptp,scl_perm_entropy,scl_iqr_5_95,hrv_ptp,hrv_n_sign_changes,hrv_energy,hrv_perm_entropy,scr_n_above_mean,scr_iqr_5_95,scr_pct_5,scr_entropy,scr_pct_95,bvp_entropy,scl_skewness,scr_peaks,scr_rms,scr_kurtosis,scr_skewness,scr_energy,scl_n_sign_changes,scr_max,scr_n_sign_changes,scr_std,scr_min,scr_sum,bvp_ptp,scl_kurtosis,hrv_pct_95,scr_mean,hrv_sum,hrv_iqr,hrv_n_above_mean,scl_pct_5,scl_svd_entropy,bvp_pct_95,bvp_n_sign_changes,hrv_n_below_mean,hrv_entropy,scl_max,bvp_iqr_5_95,hrv_min,bvp_skewness,bvp_n_above_mean,bvp_perm_entropy
0,0.03290715372907153 +/- 0.002209676644622169,0.029223744292237386 +/- 0.002130898021308985,-0.00447488584474891 +/- 0.0005783866057838871,0.00045662100456617116 +/- 0.0002454264154732804,0.010958904109588986 +/- 0.002702263746870274,-0.012115677321156804 +/- 0.0024421517345670067,0.012267884322678824 +/- 0.001187214611872154,0.005327245053272411 +/- 0.0014615042781318311,0.02006088280060877 +/- 0.0033359385994941935,-0.012937595129375978 +/- 0.001039028807663683,0.008310502283105004 +/- 0.0019589224405718456,-0.01202435312024357 +/- 0.0015235913249610094,0.0024048706240486716 +/- 0.0005175038051750302,0.004414003044139992 +/- 0.0012271320773665822,0.0005479452054794165 +/- 0.0004676496650148052,0.002526636225266321 +/- 0.0012918779405736863,-0.0011263318112633702 +/- 0.0008397634230827223,-0.0041400304414003445 +/- 0.0005965271824129722,-0.0014611872146119032 +/- 0.00207716555363557,0.0007001522070014699 +/- 0.0012480974124809763,0.015433789954337872 +/- 0.002087179265317722,-0.0011567732115677631 +/- 0.0015806094350985743,-0.01646879756468802 +/- 0.0026623610842114124,0.008127853881278502 +/- 0.002261900516074271,0.0 +/- 0.0,0.00015220700152207556 +/- 0.00015220700152207556,0.01105022831050224 +/- 0.0010895299950181656,0.009649923896499213 +/- 0.0015345002327097053,0.0005175038051749903 +/- 0.00019492006811054754,0.0012785388127853237 +/- 0.000620885176693208,-0.00021308980213091688 +/- 0.000545402522592658,0.0 +/- 0.0,-0.010837138508371414 +/- 0.0020744870669589994,0.03920852359208522 +/- 0.0026108714328635227,0.0 +/- 0.0,0.0015525114155250596 +/- 0.0005686922889579935,0.0 +/- 0.0,0.0010958904109588552 +/- 0.0007100093631470649,-0.000273972602739736 +/- 0.0003715846458366559,0.028736681887366788 +/- 0.002726842700342004,0.0 +/- 0.0,0.0 +/- 0.0,-0.0014307458143074992 +/- 0.0006948378819186241,0.0028006088280060682 +/- 0.00040385081161099887,0.022100456621004516 +/- 0.0018426479087271315,0.0037747336377473074 +/- 0.000945155232648993,0.001917808219178041 +/- 0.0006948378819186449,0.0017656012176559654 +/- 0.0005743671922104686,0.0 +/- 0.0,-0.00350076103500766 +/- 0.0019312903410121083,-6.0882800608830226e-05 +/- 0.0001826484018264907,0.0005783866057838094 +/- 0.0003715846458366132,-0.00018264840182649066 +/- 0.00014913179560324306,0.0 +/- 0.0,0.0 +/- 0.0,-0.001095890410958944 +/- 0.0004556051612510293,0.0 +/- 0.0,-0.0011872146118721894 +/- 0.00031781754973853667,0.0 +/- 0.0,0.0 +/- 0.0,-0.007184170471841733 +/- 0.0011805613046980566,0.005875190258751883 +/- 0.0008615507883156923,0.0009436834094367685 +/- 0.00031781754973851434,0.0 +/- 0.0,-0.0028006088280061346 +/- 0.000730593607305921,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.018143074581430784 +/- 0.0012038794479930079,-0.001704718417047235 +/- 0.0008414170448149487,0.0002435312024353098 +/- 0.00018264840182646847,0.0 +/- 0.0,0.0 +/- 0.0,-0.0014916286149163406 +/- 0.0004606619771817993,0.010806697108066943 +/- 0.0016407321739070723,0.00045662100456616005 +/- 0.0002806558434487562,-0.02383561643835621 +/- 0.002653994340198122,0.0008828006088279384 +/- 0.0005351109842084318,-0.003470319634703245 +/- 0.001535405809792213,-0.00958904109589045 +/- 0.0011887746843084774,0.001065449010654429 +/- 0.0005139099852704411,-0.00042617960426181154 +/- 0.0006268267970159742,-0.01111111111111115 +/- 0.002565941006135331,-6.088280060887463e-05 +/- 0.0007305936073059128,0.0 +/- 0.0,0.015738203957381992 +/- 0.001611095113838577,0.09750380517503801 +/- 0.0039056447087384765,0.012359208523592046 +/- 0.002859547900351259
