,bvp_rms,hrv_rms,hrv_mean,hrv_sum,hrv_pct_95,bvp_std,hrv_pct_5,hrv_n_below_mean,hrv_n_above_mean,bvp_min,hrv_iqr_5_95,hrv_max,bvp_lineintegral,scr_rms,scl_iqr_5_95,bvp_perm_entropy,bvp_peaks,scl_lineintegral,bvp_pct_95,hrv_min,hrv_ptp,bvp_iqr_5_95,scr_max,scr_ptp,scl_entropy,bvp_pct_5,bvp_ptp,hrv_lineintegral,bvp_n_below_mean,bvp_n_above_mean,bvp_iqr,hrv_std,scr_iqr,scl_pct_5,hrv_entropy,scl_svd_entropy,scr_energy,hrv_skewness,bvp_kurtosis,scr_peaks,scr_lineintegral,scl_perm_entropy,hrv_kurtosis,hrv_energy,scl_pct_95,scl_energy,hrv_iqr,scl_n_below_mean,scl_n_above_mean,scr_std,hrv_svd_entropy,scl_kurtosis,bvp_skewness,hrv_peaks,scr_skewness,scr_perm_entropy,scr_n_sign_changes,scr_min,scr_n_below_mean,scr_n_above_mean,bvp_entropy,scl_peaks,hrv_n_sign_changes,bvp_max,bvp_mean,bvp_sum,scl_iqr,scr_pct_5,scl_n_sign_changes,scl_mean,scl_sum,scl_max,scr_kurtosis,scl_skewness,scr_pct_95,scr_iqr_5_95,scr_svd_entropy,scr_entropy,hrv_perm_entropy,bvp_energy,scl_ptp,scl_min,scl_rms,scl_std,bvp_svd_entropy,bvp_n_sign_changes,scr_mean,scr_sum
0,0.4196565470714505 +/- 0.007098569172740945,0.15532045384851276 +/- 0.006530010871487811,0.4095676172953082 +/- 0.006281851134119173,0.4095676172953082 +/- 0.006281851134119173,0.012480834099969373 +/- 0.005901882414421029,0.15780435449248703 +/- 0.007421036491873661,0.009536951855259157 +/- 0.00354832402667088,0.1969947868751917 +/- 0.005126175699225245,0.17562097516099362 +/- 0.006482024130165635,0.01907390371051828 +/- 0.006060285471713277,0.05004599816007362 +/- 0.005538147909215222,0.16387611162220184 +/- 0.0052278954482983435,0.060901563937442546 +/- 0.004559157936840428,0.00696105489113773 +/- 0.0038935449258055525,0.0038638454461822126 +/- 0.003136881165910919,-0.029714811407543663 +/- 0.0033239130386141648,0.007942348972707791 +/- 0.0027202509700883183,0.0003986507206378942 +/- 0.002827380180155659,0.017295308187672533 +/- 0.002241725468567566,0.15289788408463661 +/- 0.005177285394763637,0.021619135234590636 +/- 0.0016921655518333575,0.01913523459061641 +/- 0.002492026943135265,-0.0017172646427475735 +/- 0.001652522978878578,-0.0018705918429928968 +/- 0.0017208203430356388,0.005519779208831699 +/- 0.0012791569220861458,0.021404477154247203 +/- 0.0028988168777912193,0.006654400490647061 +/- 0.0018299329957480164,0.11459674946335485 +/- 0.003425893774255138,0.016773995706838428 +/- 0.0031810867805558782,0.016773995706838428 +/- 0.0031810867805558782,-0.023060410916896635 +/- 0.005447411394243895,0.20990493713584796 +/- 0.007354912576026647,-0.0022692425636307357 +/- 0.0015588181572694002,0.03403863845446189 +/- 0.0014706628406356147,0.0334866605335787 +/- 0.0013836877243395983,0.008218337933149389 +/- 0.0024060159761953885,-6.133088009809828e-05 +/- 0.000509452552156891,0.007083716651333982 +/- 0.0025782687931137746,0.011806194418889948 +/- 0.0008591797440123845,-0.0007973014412756329 +/- 0.0006605537941900637,0.08623121741796999 +/- 0.0015744247351111205,-0.010027598896044099 +/- 0.0014900374870599668,0.001778595522845794 +/- 0.000958018972818978,0.06586936522539102 +/- 0.0039481084181370255,-0.004630481447408718 +/- 0.0023928869886414364,-0.003127874885004578 +/- 0.0014039280149965678,0.010855565777368948 +/- 0.004089440804212133,3.3306690738754695e-17 +/- 0.000628454508798477,3.3306690738754695e-17 +/- 0.000628454508798477,0.07163446795461519 +/- 0.0022164134927436445,0.010426249616682048 +/- 0.0019826102269542545,0.003618521925789664 +/- 0.001739030589237394,0.024655013799448077 +/- 0.0023602430426119332,-0.013768782582030015 +/- 0.0021875874672814227,-0.00030665440049059133 +/- 0.00027428003403859763,0.003005213124808381 +/- 0.0006254547088123673,0.0014106102422570266 +/- 0.0006314400577115779,0.0 +/- 0.0,-0.00015332720024527902 +/- 0.0004599816007359629,-0.00015332720024527902 +/- 0.0004599816007359629,0.0 +/- 0.0,0.00021465808034349944 +/- 0.0004558745399361867,0.0 +/- 0.0,0.0008586323213738533 +/- 0.0011939848104220577,-0.00024532352039247085 +/- 0.0009481523970402028,-0.00024532352039247085 +/- 0.0009481523970402028,-0.0005826433609321891 +/- 0.000589063867289128,6.13308800981649e-05 +/- 0.00038301122345282086,-9.199632014716963e-05 +/- 0.00019635462242970414,0.01815394050904634 +/- 0.001178127734578248,0.01815394050904634 +/- 0.001178127734578248,0.01637534498620058 +/- 0.0016180197434250859,0.002759889604415866 +/- 0.0004336748121352635,0.00438515792701627 +/- 0.0013921569411611404,0.0006746396810794697 +/- 0.0007610962064391802,0.0008586323213738533 +/- 0.0008651785329448409,0.010272922416436714 +/- 0.0014658593563590346,0.0018399264029439256 +/- 0.0012111878355186567,0.0027905550444649375 +/- 0.0009836869017077839,0.005949095369518598 +/- 0.0037386692803749,0.0474701011959522 +/- 0.0017172646427476216,-0.003373198405397071 +/- 0.002694373828456155,-0.004477154247163407 +/- 0.002391904323827049,0.04397424103035883 +/- 0.0020716768787555472,0.03836246550137999 +/- 0.0027306020385751257,0.0160073597056118 +/- 0.003905000277149725,0.015731370745170215 +/- 0.0017671916018673997,0.015731370745170215 +/- 0.0017671916018673997
