,hrv_lineintegral,bvp_peaks,scl_rms,hrv_iqr_5_95,scr_lineintegral,bvp_iqr,bvp_n_below_mean,scl_sum,scl_pct_95,bvp_max,scl_min,scl_iqr,hrv_rms,scr_ptp,hrv_mean,scr_svd_entropy,bvp_rms,hrv_svd_entropy,scl_mean,hrv_max,bvp_min,scl_energy,scl_entropy,bvp_svd_entropy,scl_std,hrv_std,hrv_peaks,bvp_kurtosis,scl_lineintegral,hrv_pct_5,scl_n_above_mean,scr_n_below_mean,bvp_lineintegral,scr_iqr,scl_n_below_mean,scr_perm_entropy,hrv_kurtosis,hrv_skewness,bvp_sum,bvp_pct_5,scl_peaks,bvp_mean,bvp_std,bvp_energy,scl_ptp,scl_perm_entropy,scl_iqr_5_95,hrv_ptp,hrv_n_sign_changes,hrv_energy,hrv_perm_entropy,scr_n_above_mean,scr_iqr_5_95,scr_pct_5,scr_entropy,scr_pct_95,bvp_entropy,scl_skewness,scr_peaks,scr_rms,scr_kurtosis,scr_skewness,scr_energy,scl_n_sign_changes,scr_max,scr_n_sign_changes,scr_std,scr_min,scr_sum,bvp_ptp,scl_kurtosis,hrv_pct_95,scr_mean,hrv_sum,hrv_iqr,hrv_n_above_mean,scl_pct_5,scl_svd_entropy,bvp_pct_95,bvp_n_sign_changes,hrv_n_below_mean,hrv_entropy,scl_max,bvp_iqr_5_95,hrv_min,bvp_skewness,bvp_n_above_mean,bvp_perm_entropy
0,0.025296689569019416 +/- 0.003141730503425185,0.08407245471580264 +/- 0.0018253140782264283,0.0023735165521549194 +/- 0.0012030830908343756,0.020768269831355435 +/- 0.0014928692570539916,-0.0013429106808244828 +/- 0.002475101817748223,0.001748906933166794 +/- 0.0031824457721066806,0.08635227982510933 +/- 0.005026555368170255,0.0 +/- 0.0,0.023079325421611542 +/- 0.0016433881470234804,0.02810743285446602 +/- 0.002131923568504165,0.02417239225484078 +/- 0.001822105202475318,0.005996252342286112 +/- 0.0011068110647513725,0.0 +/- 0.0,0.0 +/- 0.0,0.0004996876951905094 +/- 0.00031848966355982637,3.123048094940684e-05 +/- 0.0005122179721067095,6.246096189881367e-05 +/- 0.00012492192379762735,0.04003747657713934 +/- 0.002298359711801902,0.035384134915677726 +/- 0.0020048412049599182,0.02467207995003127 +/- 0.0033461824449666,-0.0008744534665833914 +/- 0.001737717394533873,0.0169581511555278 +/- 0.0017335026966118691,0.00434103685196755 +/- 0.0014678326046221213,0.010212367270456036 +/- 0.001249609558010162,0.0 +/- 0.0,0.055309181761399165 +/- 0.004472505825960847,0.0 +/- 0.0,0.0016239850093691555 +/- 0.001547721635648214,0.017707682698313566 +/- 0.0010076368397814984,0.018675827607745176 +/- 0.0017983985070441058,0.0 +/- 0.0,0.0 +/- 0.0,-0.0012804497189256802 +/- 0.00038121660261504644,0.028763272954403552 +/- 0.0030164506112897137,0.003935040599625262 +/- 0.0005074352532564657,0.0 +/- 0.0,0.0009993753903810188 +/- 0.0004143191493260991,0.000187382885696441 +/- 0.0002498438475952547,0.0 +/- 0.0,0.03419737663960026 +/- 0.0025188501001160964,0.0 +/- 0.0,0.0 +/- 0.0,-3.123048094940684e-05 +/- 9.369144284822049e-05,0.014772017489069334 +/- 0.0014585002409538462,0.0 +/- 0.0,-0.0010930668332292393 +/- 0.0005454169018292661,0.0008432229856339846 +/- 0.00039627037915208023,0.0048407245471580596 +/- 0.0009185160006154181,0.0 +/- 0.0,0.0014053716427233076 +/- 0.000580080437882787,-0.0008432229856339846 +/- 0.00031386244912932416,0.0 +/- 0.0,0.014428482198625848 +/- 0.001278544003151709,9.36914428482205e-05 +/- 0.00031386244912932416,0.0 +/- 0.0,0.008276077451592811 +/- 0.0018542070716798876,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001905059337913817 +/- 0.0006159613655001923,-0.0002498438475952547 +/- 0.00012492192379762735,0.0005309181761399163 +/- 0.00031386244912932416,0.017301686445971277 +/- 0.0010470365155677906,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00031230480949406836 +/- 0.0,0.0010306058713304255 +/- 0.0009374347919927381,0.0 +/- 0.0,-0.0019362898188632239 +/- 0.0006813686517573884,-0.0004996876951905094 +/- 0.0002862320858810663,0.0 +/- 0.0002793339134915434,0.002061211742660851 +/- 0.0010282372038197653,0.0 +/- 0.0,0.028981886321049376 +/- 0.003582123912289716,0.07229856339787635 +/- 0.005153029356652091,0.00046845721424110254 +/- 0.002110080691019236,0.0027170518425983945 +/- 0.0008838833040652718,-0.0003435352904434752 +/- 0.00025941985830475116,0.003435352904434752 +/- 0.0010451718007921066,0.047095565271705206 +/- 0.0036038405338542413,0.012086196127420411 +/- 0.0021183844949545783,0.046845721424109935 +/- 0.0023454070400397878,0.0233603997501562 +/- 0.0020036246011674638,-0.00996252342286067 +/- 0.0017301235458419284,0.06061836352279828 +/- 0.003800507019249584
