,bvp_n_below_mean,scr_sum,bvp_n_above_mean,scr_lineintegral,scr_max,bvp_iqr,bvp_perm_entropy,scl_max,bvp_peaks,scl_mean,scl_pct_5,bvp_std,scr_mean,bvp_pct_95,scl_min,scr_rms,scl_std,scr_iqr,hrv_mean,scr_energy,bvp_lineintegral,bvp_energy,hrv_min,scl_pct_95,hrv_pct_5,bvp_ptp,hrv_svd_entropy,bvp_kurtosis,scl_energy,scr_std,scr_ptp,bvp_iqr_5_95,hrv_energy,bvp_min,scl_sum,scr_iqr_5_95,scl_n_above_mean,bvp_max,scl_n_below_mean,scr_kurtosis,hrv_skewness,scr_pct_5,bvp_rms,hrv_iqr,bvp_pct_5,scr_n_below_mean,scr_svd_entropy,scr_entropy,scl_skewness,hrv_perm_entropy,scl_lineintegral,scl_rms,hrv_n_above_mean,hrv_kurtosis,scr_n_above_mean,scl_n_sign_changes,bvp_sum,scr_perm_entropy,scl_kurtosis,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_n_sign_changes,scr_peaks,bvp_mean,scr_pct_95,scl_perm_entropy,scr_min,hrv_lineintegral,hrv_n_below_mean,hrv_peaks,hrv_rms,scl_ptp,scr_skewness,hrv_pct_95,scl_iqr,bvp_n_sign_changes,bvp_skewness,hrv_sum,scl_iqr_5_95,hrv_max,hrv_entropy,scl_entropy,hrv_iqr_5_95,hrv_ptp,hrv_std,bvp_svd_entropy,scl_svd_entropy
0,0.02112590799031482 +/- 0.002819160053800239,-0.0011501210653752313 +/- 0.0011627949583715934,0.0077481840193704965 +/- 0.002360774818401943,0.00054479418886203 +/- 0.001303913996884869,-0.0006961259079902749 +/- 0.0010488936713779345,-0.0012711864406779183 +/- 0.0016399778673298084,0.00039346246973369635 +/- 0.0017016577235920997,-0.002723970944309884 +/- 0.001537339600387462,0.0031779661016949623 +/- 0.0025403903835040332,-0.0023002421307505736 +/- 0.0019948253091142893,-0.01262106537530261 +/- 0.0012110320232289692,-0.003995157384987846 +/- 0.0013656796819223312,-0.003389830508474523 +/- 0.001651111585591506,-0.007475786924939443 +/- 0.001816232831559019,0.0027845036319613216 +/- 0.0013589554673513206,0.0008474576271186973 +/- 0.0008211053248335671,0.0015133171912833365 +/- 0.0006767760222456888,-0.0011198547215495957 +/- 0.0009765294070763756,0.00018159806295404702 +/- 0.0011659419058267675,0.000635593220339048 +/- 0.0013565941181001722,-0.0035108958837771985 +/- 0.0007680737009957273,-0.006355932203389781 +/- 0.001560992367824181,0.002542372881355992 +/- 0.0013344677775453159,-0.007627118644067754 +/- 0.0019698716822364295,0.0023607748184020006 +/- 0.0012091394888279691,-0.0016041162227602435 +/- 0.0010832645380250273,-0.00015133171912827813 +/- 0.0015857369125217736,0.0004842615012107032 +/- 0.001041443736930087,-0.005901937046004791 +/- 0.0013279304460339118,0.0003026634382567006 +/- 0.001124344771247372,-0.0016949152542372393 +/- 0.000977935497663658,-0.005326876513317136 +/- 0.0015325652422726519,-0.005447941888619812 +/- 0.001255232527441137,-0.005296610169491489 +/- 0.002008782506785126,0.0012106537530266915 +/- 0.0013192793412653344,-0.0011501210653752536 +/- 0.001081148371639935,0.00021186440677968267 +/- 0.00023638770205531027,-0.005599273607748123 +/- 0.001642489534045421,-0.000242130750605285 +/- 0.0005028222677311015,-0.0005145278450362723 +/- 0.0003041729909540344,0.00099878934624702 +/- 0.0008013439645807174,3.026634382570226e-05 +/- 0.0005489817538504126,-0.0034503631961258717 +/- 0.0007680737009957421,0.00015133171912836695 +/- 0.001361985472154957,-0.009079903147699731 +/- 0.0018159806295399575,-0.0010895883777239045 +/- 0.0007187858406197347,-0.0020581113801452335 +/- 0.0008751109137288666,0.00021186440677968267 +/- 0.00013869781159068728,0.00033292978208235844 +/- 0.0005320337721321817,-0.0006355932203389259 +/- 0.0005145278450363205,-0.0017251815980629081 +/- 0.0017441924375573828,-0.004963680387409164 +/- 0.0009100058340419352,0.00012106537530269801 +/- 0.0003875983194571922,0.0004539951573850454 +/- 0.00043334809513549997,0.0003026634382566895 +/- 0.0004060656133474195,-0.00042372881355926537 +/- 0.0004529851557837616,0.00015133171912835587 +/- 0.00020303280667370563,-0.00021186440677962716 +/- 0.00030417299095400344,0.0008474576271186973 +/- 0.00042372881355932885,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00036319612590793857 +/- 0.00029654839501006176,-0.0017251815980629192 +/- 0.0014518383723016114,0.0034200968523002916 +/- 0.000384036850497872,-0.00021186440677961604 +/- 0.0002723970944309737,0.0016343825665860012 +/- 0.0010929461310694808,0.00027239709443103164 +/- 0.000496404947544114,5.551115123125783e-17 +/- 0.0007162324192614575,-0.005901937046004791 +/- 0.0014593902483342855,0.0010290556900726777 +/- 0.0008792880778652316,0.0005145278450363611 +/- 0.0004071920111100017,-0.00723365617433408 +/- 0.0017928817457167148,-0.0034503631961258496 +/- 0.0008896451850302057,-0.003783292978208186 +/- 0.0019010059016273863,-0.0069612590799031145 +/- 0.0017544039644297172,-0.003995157384987846 +/- 0.0013856565547529962,0.0003026634382566895 +/- 0.0011079300979251357,-0.009987893462469699 +/- 0.0023638770205528553,0.00208837772397098 +/- 0.0009802745000424644,-0.006628329297820779 +/- 0.0014353396732904723,0.0019370460048426575 +/- 0.0013750383403874854,-9.079903147694024e-05 +/- 0.0012628720366237912,-0.0006658595641645948 +/- 0.0015361474019914914,0.000938256658595682 +/- 0.0021292109366781503,-0.0001210653753026314 +/- 0.0012196998595405356
