,hrv_max,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_energy,hrv_perm_entropy,hrv_n_below_mean,hrv_iqr,hrv_ptp,hrv_peaks,hrv_n_above_mean,hrv_entropy,hrv_lineintegral,hrv_skewness,hrv_pct_5,hrv_sum,hrv_svd_entropy,hrv_pct_95,hrv_std,hrv_mean,hrv_iqr_5_95,hrv_min
0,0.028089887640449406 +/- 0.004977155138251489,0.0 +/- 0.0,-0.003428406799193329 +/- 0.001964378442377485,-0.005531547104580858 +/- 0.0015716717599522736,-0.017372515125324162 +/- 0.002573795526705732,0.01230193027945834 +/- 0.002711981699680496,0.0004897723998847469 +/- 0.0020936470526100965,-0.00884471333909539 +/- 0.0026153832824630276,0.007951598962834872 +/- 0.0029751266248172004,-0.004033419763756862 +/- 0.0015025531328614384,-0.0027657735522904404 +/- 0.0016956426355012619,-0.0051570152693748315 +/- 0.001471575083736338,0.035955056179775235 +/- 0.005427940697703566,0.0020743301642177857 +/- 0.002135840160512913,-0.00858542206856817 +/- 0.0029205015033072243,-0.006683952751368493 +/- 0.0028368847306461786,0.023681936041486572 +/- 0.0036619491432867968,-0.013252664938058234 +/- 0.002471634755347405,-0.005128205128205143 +/- 0.001683853551852783,-8.643042350909846e-05 +/- 0.0012887507488530826,0.0016997983290117924 +/- 0.0021344795669249574,-0.020397579948141776 +/- 0.002868888339845492
