,hrv_max,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_energy,hrv_perm_entropy,hrv_n_below_mean,hrv_iqr,hrv_ptp,hrv_peaks,hrv_n_above_mean,hrv_entropy,hrv_lineintegral,hrv_skewness,hrv_pct_5,hrv_sum,hrv_svd_entropy,hrv_pct_95,hrv_std,hrv_mean,hrv_iqr_5_95,hrv_min
0,0.02495538370017848 +/- 0.0027437311425535793,0.0 +/- 0.0,0.0019928613920285666 +/- 0.0017346250222276453,0.0028256989886972115 +/- 0.0023915890455354265,0.006305770374776931 +/- 0.0017935530555242562,0.007614515169541957 +/- 0.001517828771228198,-0.006692444973230205 +/- 0.0014647319752819888,0.006365258774538962 +/- 0.0022106965111317206,0.0008030933967876352 +/- 0.0020219493633976456,-0.011659726353361089 +/- 0.00324143550882221,-0.0052647233789410944 +/- 0.0014574657941701268,0.0 +/- 0.0018764795116701222,0.03938132064247474 +/- 0.003320710466853738,-0.005770374776918485 +/- 0.0016028784753489129,0.003242117787031551 +/- 0.002084005241594709,0.0030636525877453915 +/- 0.0029205411672302757,0.008685306365258782 +/- 0.00306754862209487,0.014842355740630576 +/- 0.0030023966858566354,-0.003628792385484836 +/- 0.0010200135752220368,-0.002468768590124937 +/- 0.0017549077929803817,-0.0024985127900059357 +/- 0.00226212413347192,0.011600237953599069 +/- 0.0033387781559553165
