,hrv_max,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_energy,hrv_perm_entropy,hrv_n_below_mean,hrv_iqr,hrv_ptp,hrv_peaks,hrv_n_above_mean,hrv_entropy,hrv_lineintegral,hrv_skewness,hrv_pct_5,hrv_sum,hrv_svd_entropy,hrv_pct_95,hrv_std,hrv_mean,hrv_iqr_5_95,hrv_min
0,-0.01789407709182076 +/- 0.00524845994392552,0.0 +/- 0.0,-0.001566906925728606 +/- 0.002629417356741216,-0.005233469131933566 +/- 0.001957317012801899,-0.0004700720777185974 +/- 0.0016656449095478754,0.0010968348480100087 +/- 0.0027003584988426984,-0.004199310560952696 +/- 0.002519555154151267,0.0011595111250391698 +/- 0.0028894035623590036,-0.005390159824506436 +/- 0.0026509916618685766,-0.005484174240050166 +/- 0.0013387658641989273,-0.0044500156690692625 +/- 0.0016864461356407082,-0.00607959887182703 +/- 0.0016295832027577505,0.007145095581322469 +/- 0.0031269118604240333,-0.003447195236602962 +/- 0.0020692665646153746,-0.0010028204324663225 +/- 0.0023020203913766,-0.002507051081165801 +/- 0.0022159410253417455,9.401441554369727e-05 +/- 0.003115111854082249,-0.013350047007207788 +/- 0.0017958694806511318,-0.00589157004073958 +/- 0.0023401008715254698,-0.0016609213412723256 +/- 0.00149670372124846,-0.007051081165778772 +/- 0.0017574521959022081,0.005421497963020982 +/- 0.00253838921968035
