,hrv_max,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_energy,hrv_perm_entropy,hrv_n_below_mean,hrv_iqr,hrv_ptp,hrv_peaks,hrv_n_above_mean,hrv_entropy,hrv_lineintegral,hrv_skewness,hrv_pct_5,hrv_sum,hrv_svd_entropy,hrv_pct_95,hrv_std,hrv_mean,hrv_iqr_5_95,hrv_min
0,0.021466458658346288 +/- 0.0019919987144477185,0.0 +/- 0.0,-0.0004992199687987919 +/- 0.000906448614435825,0.0016536661466458268 +/- 0.0016571945990501806,0.0003432137285491077 +/- 0.0013774564776688912,-0.006021840873634987 +/- 0.0012484398766766166,-0.00430577223088926 +/- 0.0008464686406396598,-0.004399375975039021 +/- 0.0022475729751578106,0.003650546021840839 +/- 0.0016747253541740544,-0.003494539781591299 +/- 0.002138139369611478,-0.0013416536661467026 +/- 0.0009772517793052036,-0.003962558502340141 +/- 0.001450438602080446,0.015413416536661428 +/- 0.004237400591916379,-0.0016848673946958325 +/- 0.001798881161360311,-0.008393135725429046 +/- 0.0021136398819893874,-0.004524180967238722 +/- 0.0018991797558231887,-0.003619344773791 +/- 0.0031641203954039967,-0.002527301092043721 +/- 0.0020764659135070066,-0.004648985959438401 +/- 0.0014123519872394736,0.0035569422776910663 +/- 0.0018574572313431908,-0.002090483619344796 +/- 0.0020223126893102955,-0.01023400936037444 +/- 0.001860599253151389
