,hrv_sum,hrv_mean,hrv_max,hrv_ptp,hrv_min,hrv_n_below_mean,hrv_n_above_mean,hrv_iqr,hrv_lineintegral,hrv_rms,hrv_std,hrv_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_pct_5,hrv_iqr_5_95,hrv_n_sign_changes,hrv_perm_entropy,hrv_svd_entropy,hrv_energy,hrv_pct_95
0,-0.2174476864132036 +/- 0.005883869007235027,-0.2174476864132036 +/- 0.005883869007235027,-0.1935160624815797 +/- 0.0059329719311272755,0.015974064249926333 +/- 0.005275155702170451,-0.21579722959033304 +/- 0.006476967558350597,-0.073209549071618 +/- 0.007263866164585555,-0.017506631299734732 +/- 0.003674493928796628,-0.0005305039787798338 +/- 0.005022090495602274,0.04432655467138227 +/- 0.004866434999245583,0.12057176539935163 +/- 0.005588040529824144,-0.054848216917182425 +/- 0.0024391006585559195,0.013144709696433849 +/- 0.0023101583191589073,0.005982905982905995 +/- 0.0013314891833865567,-0.008311229000884162 +/- 0.0024791913757516147,0.0014441497200118059 +/- 0.0013976900325823028,0.12729148246389627 +/- 0.006488557687322267,-0.0003536693191865503 +/- 0.0015639845754696754,0.0 +/- 0.0,0.0037430002947244356 +/- 0.0015260351860889637,0.00011788977306220749 +/- 0.000747926763362775,0.07477158856469204 +/- 0.003171678594426827,0.09867374005305041 +/- 0.005109539153025478
