,hrv_max,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_energy,hrv_perm_entropy,hrv_n_below_mean,hrv_iqr,hrv_ptp,hrv_peaks,hrv_n_above_mean,hrv_entropy,hrv_lineintegral,hrv_skewness,hrv_pct_5,hrv_sum,hrv_svd_entropy,hrv_pct_95,hrv_std,hrv_mean,hrv_iqr_5_95,hrv_min
0,-0.011630659958567612 +/- 0.003171039608461591,0.0 +/- 0.0,-0.004675939627108605 +/- 0.002074998300438963,-0.005504587155963292 +/- 0.0017913875052289528,-0.001982835158330831 +/- 0.0012903361560574872,-0.003847292098253896 +/- 0.0037246836869019853,-0.005060668836934001 +/- 0.001665992062153016,-0.003344184670020689 +/- 0.0017510875634787941,0.008878366380586 +/- 0.0027793683058594787,-0.0026043208049718715 +/- 0.0020834230135304043,-0.005859721811186736 +/- 0.0014180702634756903,-0.002308375258952333 +/- 0.0021414681876443333,0.0378514353358982 +/- 0.004390479598505682,-0.010358094110683613 +/- 0.0021134739356445348,-0.011689849067771508 +/- 0.003081957080386477,-0.0008286475288546757 +/- 0.001948751421503919,0.030334418467002088 +/- 0.003547028054004374,-0.010683634211305105 +/- 0.0021965859146509076,-0.006777153003847269 +/- 0.0018924323502513233,0.0013021604024859412 +/- 0.0013893689960705101,-0.0029594554601953147 +/- 0.0032419210269616105,-0.018111867416395366 +/- 0.003334611665227169
