,hrv_sum,hrv_mean,hrv_max,hrv_ptp,hrv_min,hrv_n_below_mean,hrv_n_above_mean,hrv_iqr,hrv_lineintegral,hrv_rms,hrv_std,hrv_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_pct_5,hrv_iqr_5_95,hrv_n_sign_changes,hrv_perm_entropy,hrv_svd_entropy,hrv_energy,hrv_pct_95
0,0.021071322876590692 +/- 0.007282666095970659,0.021071322876590692 +/- 0.007282666095970659,-0.010328499556081705 +/- 0.006995153632565467,0.057058301272565816 +/- 0.004893045915463838,-0.04087007990529745 +/- 0.005740809645573438,0.036253329387392695 +/- 0.0038433061511040085,0.05344776561112754 +/- 0.0049116262647469055,0.035986978395975124 +/- 0.004133078484781561,0.03927197395679192 +/- 0.00496633309415106,0.10775377330571172 +/- 0.00760580053270198,-0.011127552530334438 +/- 0.0049453908719276195,0.01956200059189106 +/- 0.005452871976328199,0.0022195915951464863 +/- 0.003053406607860568,-0.00213080793134065 +/- 0.0026330839206315927,0.0009470257472624866 +/- 0.0008244088947726467,0.0686593666765315 +/- 0.007143269713040831,-0.008493637170760604 +/- 0.0026071778028099453,0.0 +/- 0.0,-0.02796685409884584 +/- 0.0019775275374120213,-0.0008878366380586477 +/- 0.0024440157232391386,0.0012725658478839664 +/- 0.001131193539722761,0.043711157147084914 +/- 0.004660649081130701
