,hrv_max,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_energy,hrv_perm_entropy,hrv_n_below_mean,hrv_iqr,hrv_ptp,hrv_peaks,hrv_n_above_mean,hrv_entropy,hrv_lineintegral,hrv_skewness,hrv_pct_5,hrv_sum,hrv_svd_entropy,hrv_pct_95,hrv_std,hrv_mean,hrv_iqr_5_95,hrv_min
0,0.009657701711491384 +/- 0.0018997885413105189,0.0 +/- 0.0,-0.0017114914425428451 +/- 0.0018550111131410327,-0.0043092909535453194 +/- 0.001973343332195338,-0.004614914425427918 +/- 0.002079362920925907,-0.00482885085574577 +/- 0.0030125236015529685,-0.0052872860635697185 +/- 0.0015099779128405417,-0.006234718826405916 +/- 0.002774953413891499,-0.006448655256723767 +/- 0.002562320650210635,-0.007029339853300809 +/- 0.0015762587968493336,-0.008068459657701765 +/- 0.0020510955666946822,-0.008771393643031821 +/- 0.002195602085044238,-0.009199266503667536 +/- 0.0034127346148894212,-0.010757946210268998 +/- 0.002310642808243979,-0.011124694376528165 +/- 0.001686199782901428,-0.012500000000000067 +/- 0.002132586188804357,-0.013386308068459706 +/- 0.0050178124976749455,-0.016350855745721326 +/- 0.001824805041384862,-0.017878973105134522 +/- 0.0019195976463865728,-0.01904034229828857 +/- 0.0024528068737448916,-0.022432762836185883 +/- 0.0028935942245830555,-0.02313569682151594 +/- 0.0026540015697267185
