,hrv_max,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_energy,hrv_perm_entropy,hrv_n_below_mean,hrv_iqr,hrv_ptp,hrv_peaks,hrv_n_above_mean,hrv_entropy,hrv_lineintegral,hrv_skewness,hrv_pct_5,hrv_sum,hrv_svd_entropy,hrv_pct_95,hrv_std,hrv_mean,hrv_iqr_5_95,hrv_min
0,-0.013559822747415119 +/- 0.005721489034456163,0.0 +/- 0.0,-0.008094534711964618 +/- 0.0012958175597909125,-0.012200886262924714 +/- 0.0018592755069494218,-0.013146233382570205 +/- 0.002382675929267841,-0.011846381093057657 +/- 0.0026733557949521155,-0.00717872968980805 +/- 0.001417097188208141,-0.014593796159527361 +/- 0.001883294233442735,-0.018020679468242273 +/- 0.003394128594704894,-0.003013293943870077 +/- 0.0015842939648794384,-0.005228951255539227 +/- 0.0014047259589918674,-0.011698670605613049 +/- 0.0025828647556152768,0.016129985228951205 +/- 0.004895794974503196,-0.01515509601181687 +/- 0.0027588270161784285,-0.020886262924667665 +/- 0.0018686398346668969,-0.012525849335302852 +/- 0.0020001549045566523,-0.021890694239291054 +/- 0.005486326228797072,-0.012584933530280696 +/- 0.0027274892496505125,-0.013205317577548049 +/- 0.001585670534749728,-0.0033677991137371355 +/- 0.0030564294608868958,-0.00434268833087158 +/- 0.002012552003574713,-0.016011816838995597 +/- 0.002438968087509623
